Observation time UTC,Air temperature (dry bulb) [Deg C],Wet bulb temperature [Deg C],Dew point temperature [Deg C],Relative humidity [%],Data Source (dry bulb),Data Source (wet bulb)
2022-02-17T12:00:00Z,15.2,14.6,14.1,93,H,H
2022-02-17T13:00:00Z,15.1,14.7,14.3,95,H,H
2022-02-17T14:00:00Z,14.6,14.2,13.8,95,H,H
2022-02-17T15:00:00Z,13.5,13.5,13.5,100,H,H
2022-02-17T16:00:00Z,13.4,13.4,13.4,100,H,H
2022-02-17T17:00:00Z,13.2,13.2,13.2,100,H,H
2022-02-17T18:00:00Z,13,13,13,100,H,H
2022-02-17T19:00:00Z,14.1,14.1,14.1,100,H,H
2022-02-17T20:00:00Z,18,17.1,16.5,91,H,H
2022-02-17T21:00:00Z,19.1,15.9,13.5,70,H,H
2022-02-17T22:00:00Z,20.4,16.1,12.9,62,H,H
2022-02-17T23:00:00Z,22,17.1,13.6,59,H,H
2022-02-18T00:00:00Z,22.5,17.3,13.6,57,H,H
2022-02-18T01:00:00Z,23.3,17.8,14,56,H,H
2022-02-18T02:00:00Z,22,17,13.4,58,H,H
2022-02-18T03:00:00Z,22.9,17.9,14.5,59,H,H
2022-02-18T04:00:00Z,21.9,18.3,16,69,H,H
2022-02-18T05:00:00Z,21.1,17.3,14.7,67,H,H
2022-02-18T06:00:00Z,20.1,16.4,13.8,67,H,H
2022-02-18T07:00:00Z,19.2,15.6,12.9,67,H,H
2022-02-18T08:00:00Z,18.5,16,14.2,76,H,H
2022-02-18T09:00:00Z,18.1,16.6,15.6,85,H,H
2022-02-18T10:00:00Z,17.7,16.5,15.7,88,H,H
2022-02-18T11:00:00Z,17.4,16.5,15.9,91,H,H
2022-02-18T12:00:00Z,17.7,16.8,16.2,91,H,H
2022-02-18T13:00:00Z,17.8,16.7,16,89,H,H
2022-02-18T14:00:00Z,17.7,15.7,14.2,80,H,H
2022-02-18T15:00:00Z,15.9,15.2,14.6,92,H,H
2022-02-18T16:00:00Z,15.6,15.1,14.8,95,H,H
2022-02-18T17:00:00Z,15.4,15,14.8,96,H,H
2022-02-18T18:00:00Z,15.3,15.3,15.3,100,H,H
2022-02-18T19:00:00Z,16.1,15.7,15.5,96,H,H
2022-02-18T20:00:00Z,17.5,15.9,14.8,84,H,H
2022-02-18T21:00:00Z,18.3,16.3,14.8,80,H,H
2022-02-18T22:00:00Z,18.7,16.3,14.6,77,H,H
2022-02-18T23:00:00Z,20.4,16.8,14.3,68,H,H
2022-02-19T00:00:00Z,20.4,17,14.5,69,H,H
2022-02-19T01:00:00Z,21.4,17,13.8,62,H,H
2022-02-19T02:00:00Z,22.3,17.5,14.2,60,H,H
2022-02-19T03:00:00Z,21.9,17.2,13.8,60,H,H
2022-02-19T04:00:00Z,21.1,17.1,14.3,65,H,H
2022-02-19T05:00:00Z,20.7,16.9,14.1,66,H,H
2022-02-19T06:00:00Z,20.4,17.1,14.8,70,H,H
2022-02-19T07:00:00Z,19.2,16.7,14.9,76,H,H
2022-02-19T08:00:00Z,18.5,16.7,15.4,82,H,H
2022-02-19T09:00:00Z,18.2,16.1,14.5,79,H,H
2022-02-19T10:00:00Z,18,16,14.5,80,H,H
2022-02-19T11:00:00Z,17.7,15.9,14.6,82,H,H
2022-02-19T12:00:00Z,17.1,15.9,15.1,88,H,H
2022-02-19T13:00:00Z,17.3,15.5,14.2,82,H,H
2022-02-19T14:00:00Z,17.6,15.7,14.3,81,H,H
2022-02-19T15:00:00Z,17.4,16,15,86,H,H
2022-02-19T16:00:00Z,17.6,15.9,14.7,83,H,H
2022-02-19T17:00:00Z,17.1,15.8,14.9,87,H,H
2022-02-19T18:00:00Z,15.4,14.7,14.1,92,H,H
2022-02-19T19:00:00Z,15,14.7,14.5,97,H,H
2022-02-19T20:00:00Z,19.2,16.4,14.5,74,H,H
2022-02-19T21:00:00Z,20.3,17.1,14.9,71,H,H
2022-02-19T22:00:00Z,21.6,17.4,14.5,64,H,H
2022-02-19T23:00:00Z,22.8,18.1,14.9,61,H,H
2022-02-20T00:00:00Z,23.2,17.9,14.2,57,H,H
2022-02-20T01:00:00Z,23.7,18,14.1,55,H,H
2022-02-20T02:00:00Z,22,17.2,13.9,60,H,H
2022-02-20T03:00:00Z,23.6,18.2,14.6,57,H,H
2022-02-20T04:00:00Z,21.2,18.5,16.8,76,H,H
2022-02-20T05:00:00Z,20.9,18.3,16.7,77,H,H
2022-02-20T06:00:00Z,20.2,18,16.6,80,H,H
2022-02-20T07:00:00Z,19.4,18,17.2,87,H,H
2022-02-20T08:00:00Z,19.1,17.1,15.8,81,H,H
2022-02-20T09:00:00Z,18.8,17.4,16.4,86,H,H
2022-02-20T10:00:00Z,17.9,17.2,16.8,93,H,H
2022-02-20T11:00:00Z,18.3,17.5,17,92,H,H
2022-02-20T12:00:00Z,18.6,17.5,16.8,89,H,H
2022-02-20T13:00:00Z,18.5,17.6,17,91,H,H
2022-02-20T14:00:00Z,18.2,17.9,17.7,97,H,H
2022-02-20T15:00:00Z,17.8,17.8,17.8,100,H,H
2022-02-20T16:00:00Z,18,18,18,100,H,H
2022-02-20T17:00:00Z,17.8,17.8,17.8,100,H,H
2022-02-20T18:00:00Z,17.8,17.8,17.8,100,H,H
2022-02-20T19:00:00Z,17.6,17.6,17.6,100,H,H
2022-02-20T20:00:00Z,18,18,18,100,H,H
2022-02-20T21:00:00Z,19.2,18.6,18.2,94,H,H
2022-02-20T22:00:00Z,19.4,17.9,17,86,H,H
2022-02-20T23:00:00Z,19.6,17.5,16.1,80,H,H
2022-02-21T00:00:00Z,21.3,18.4,16.5,74,H,H
2022-02-21T01:00:00Z,20.4,17.5,15.6,74,H,H
2022-02-21T02:00:00Z,20.5,17.6,15.7,74,H,H
2022-02-21T03:00:00Z,20.9,17.9,15.9,73,H,H
2022-02-21T04:00:00Z,20.8,18,16.2,75,H,H
2022-02-21T05:00:00Z,20.4,17.2,15,71,H,H
2022-02-21T06:00:00Z,20.1,17.8,16.4,79,H,H
2022-02-21T07:00:00Z,19.1,17.7,16.7,86,H,H
2022-02-21T08:00:00Z,18.4,17.2,16.4,88,H,H
2022-02-21T09:00:00Z,18.8,17.7,17,89,H,H
2022-02-21T10:00:00Z,17.8,17.7,17.7,99,H,H
2022-02-21T11:00:00Z,17.6,17.6,17.6,100,H,H
2022-02-21T12:00:00Z,18,17.9,17.9,99,H,H
2022-02-21T13:00:00Z,17.5,17.5,17.5,100,H,H
2022-02-21T14:00:00Z,17.3,17.3,17.3,100,H,H
2022-02-21T15:00:00Z,17.4,17.4,17.4,100,H,H
2022-02-21T16:00:00Z,17.4,17.4,17.4,100,H,H
2022-02-21T17:00:00Z,17.2,17.2,17.2,100,H,H
2022-02-21T18:00:00Z,17,17,17,100,H,H
2022-02-21T19:00:00Z,17.1,17.1,17.1,100,H,H
2022-02-21T20:00:00Z,18.5,17.2,16.3,87,H,H
2022-02-21T21:00:00Z,19,17.3,16.2,84,H,H
2022-02-21T22:00:00Z,20.3,17.3,15.3,73,H,H
2022-02-21T23:00:00Z,21.6,17.7,15,66,H,H
2022-02-22T00:00:00Z,22.7,18,14.8,61,H,H
2022-02-22T01:00:00Z,23.6,17.7,13.5,53,H,H
2022-02-22T02:00:00Z,23.9,17.9,13.8,53,H,H
2022-02-22T03:00:00Z,23.9,18.5,14.9,57,H,H
2022-02-22T04:00:00Z,23.9,18.9,15.7,60,H,H
2022-02-22T05:00:00Z,22.9,18.8,16.2,66,H,H
2022-02-22T06:00:00Z,21.6,17.4,14.5,64,H,H
2022-02-22T07:00:00Z,19.7,16.4,14.1,70,H,H
2022-02-22T08:00:00Z,18.9,16.5,14.8,77,H,H
2022-02-22T09:00:00Z,17.9,16.4,15.4,85,H,H
2022-02-22T10:00:00Z,17.6,16.5,15.8,89,H,H
2022-02-22T11:00:00Z,17.3,15.8,14.8,85,H,H
2022-02-22T12:00:00Z,16.9,15.6,14.7,87,H,H
2022-02-22T13:00:00Z,17.3,15.7,14.6,84,H,H
2022-02-22T14:00:00Z,15.9,14.9,14.1,89,H,H
2022-02-22T15:00:00Z,16,15.7,15.5,97,H,H
2022-02-22T16:00:00Z,15.4,15,14.8,96,H,H
2022-02-22T17:00:00Z,14.9,14.8,14.8,99,H,H
2022-02-22T18:00:00Z,14.3,14.3,14.3,100,H,H
2022-02-22T19:00:00Z,15.8,15.8,15.8,100,H,H
2022-02-22T20:00:00Z,17.3,16.4,15.8,91,H,H
2022-02-22T21:00:00Z,20.2,17.2,15.2,73,H,H
2022-02-22T22:00:00Z,21.9,18.2,15.7,68,H,H
2022-02-22T23:00:00Z,23.4,18.5,15.2,60,H,H
2022-02-23T00:00:00Z,24.8,18.1,13.4,49,H,H
2022-02-23T01:00:00Z,25.8,19,14.6,50,H,H
2022-02-23T02:00:00Z,26.3,19,14.1,47,H,H
2022-02-23T03:00:00Z,26.1,20.5,17.2,58,H,H
2022-02-23T04:00:00Z,23.1,19.3,16.9,68,H,H
2022-02-23T05:00:00Z,23.4,19.1,16.5,65,H,H
2022-02-23T06:00:00Z,22.2,17.6,14.3,61,H,H
2022-02-23T07:00:00Z,20.2,16.2,13.2,64,H,H
2022-02-23T08:00:00Z,18.9,15.5,12.9,68,H,H
2022-02-23T09:00:00Z,17.2,13.5,10.4,64,H,H
2022-02-23T10:00:00Z,16.5,13,9.9,65,H,H
2022-02-23T11:00:00Z,15.8,12.4,9.3,65,H,H
2022-02-23T12:00:00Z,15,12,9.2,68,H,H
2022-02-23T13:00:00Z,14.5,11.7,9.1,70,H,H
2022-02-23T14:00:00Z,14.1,11.8,9.6,74,H,H
2022-02-23T15:00:00Z,14.2,12,10,76,H,H
2022-02-23T16:00:00Z,14,12,10.2,78,H,H
2022-02-23T17:00:00Z,14,12,10.2,78,H,H
2022-02-23T18:00:00Z,13.6,11.8,10,79,H,H
2022-02-23T19:00:00Z,14.8,12.6,10.6,76,H,H
2022-02-23T20:00:00Z,17,13.9,11.3,69,H,H
2022-02-23T21:00:00Z,18.7,14.6,11.3,62,H,H
2022-02-23T22:00:00Z,20.1,15.5,11.9,59,H,H
2022-02-23T23:00:00Z,21.8,16.4,12.4,55,H,H
2022-02-24T00:00:00Z,22.2,16.8,12.8,55,H,H
2022-02-24T01:00:00Z,23,16.9,12.3,51,H,H
2022-02-24T02:00:00Z,22.9,16.5,11.6,49,H,H
2022-02-24T03:00:00Z,22.9,16.4,11.3,48,H,H
2022-02-24T04:00:00Z,21.7,16.1,11.7,53,H,H
2022-02-24T05:00:00Z,20.7,15.1,10.5,52,H,H
2022-02-24T06:00:00Z,18.7,14.2,10.3,58,H,H
2022-02-24T07:00:00Z,16,12.7,9.7,66,H,H
2022-02-24T08:00:00Z,14.7,11.7,8.9,68,H,H
2022-02-24T09:00:00Z,13.8,11.1,8.4,70,H,H
2022-02-24T10:00:00Z,13.1,10.7,8.4,73,H,H
2022-02-24T11:00:00Z,12.6,10.3,7.9,73,H,H
2022-02-24T12:00:00Z,11.9,9.7,7.4,74,H,H
2022-02-24T13:00:00Z,11.8,9.6,7.3,74,H,H
2022-02-24T14:00:00Z,11.5,9.3,6.8,73,H,H
2022-02-24T15:00:00Z,11,8.9,6.6,74,H,H
2022-02-24T16:00:00Z,10.6,8.7,6.6,76,H,H
2022-02-24T17:00:00Z,10.6,8.8,6.8,77,H,H
2022-02-24T18:00:00Z,9.9,8.4,6.8,81,H,H
2022-02-24T19:00:00Z,12,10,7.9,76,H,H
2022-02-24T20:00:00Z,14.2,11.5,8.8,70,H,H
2022-02-24T21:00:00Z,17.5,13.8,10.6,64,H,H
2022-02-24T22:00:00Z,18.8,14.4,10.6,59,H,H
2022-02-24T23:00:00Z,20.2,15.2,11.2,56,H,H
2022-02-25T00:00:00Z,21.7,15.8,11.1,51,H,H
2022-02-25T01:00:00Z,22.2,15.4,9.7,45,H,H
2022-02-25T02:00:00Z,22.5,15.5,9.7,44,H,H
2022-02-25T03:00:00Z,21.9,15.6,10.4,48,H,H
2022-02-25T04:00:00Z,22.1,15.9,10.9,49,H,H
2022-02-25T05:00:00Z,20.8,16.3,13,61,H,H
2022-02-25T06:00:00Z,19.6,15.8,12.9,65,H,H
2022-02-25T07:00:00Z,18.5,15.2,12.7,69,H,H
2022-02-25T08:00:00Z,16.5,14.5,12.9,79,H,H
2022-02-25T09:00:00Z,14.8,13.7,12.8,88,H,H
2022-02-25T10:00:00Z,15,13.6,12.5,85,H,H
2022-02-25T11:00:00Z,13.9,13,12.3,90,H,H
2022-02-25T12:00:00Z,13.2,12.4,11.6,90,H,H
2022-02-25T13:00:00Z,12.6,11.7,10.9,89,H,H
2022-02-25T14:00:00Z,12.3,11.3,10.4,88,H,H
2022-02-25T15:00:00Z,12.2,11.5,10.8,91,H,H
2022-02-25T16:00:00Z,12.4,11.6,10.8,90,H,H
2022-02-25T17:00:00Z,11.4,10.5,9.7,89,H,H
2022-02-25T18:00:00Z,10.8,10.3,9.7,93,H,H
2022-02-25T19:00:00Z,11.5,10.8,10.1,91,H,H
2022-02-25T20:00:00Z,15.4,13.2,11.4,77,H,H
2022-02-25T21:00:00Z,18.8,15.2,12.3,66,H,H
2022-02-25T22:00:00Z,20.4,16.2,13.1,63,H,H
2022-02-25T23:00:00Z,21.1,16.6,13.3,61,H,H
2022-02-26T00:00:00Z,21.4,15.3,10.3,49,H,H
2022-02-26T01:00:00Z,23.1,15.8,9.9,43,H,H
2022-02-26T02:00:00Z,23.6,16.2,10.3,43,H,H
2022-02-26T03:00:00Z,23.4,16.4,10.8,45,H,H
2022-02-26T04:00:00Z,24.2,16.2,9.8,40,H,H
2022-02-26T05:00:00Z,24.3,16.6,10.6,42,H,H
2022-02-26T06:00:00Z,23.8,16.1,9.8,41,H,H
2022-02-26T07:00:00Z,21.3,15.3,10.5,50,H,H
2022-02-26T08:00:00Z,19.7,16.2,13.6,68,H,H
2022-02-26T09:00:00Z,19.1,17.4,16.3,84,H,H
2022-02-26T10:00:00Z,18.2,16.7,15.6,85,H,H
2022-02-26T11:00:00Z,18,16.7,15.8,87,H,H
2022-02-26T12:00:00Z,17.4,16.6,16.1,92,H,H
2022-02-26T13:00:00Z,16.8,14.1,11.9,73,H,H
2022-02-26T14:00:00Z,16.5,14,11.9,74,H,H
2022-02-26T15:00:00Z,15,12.7,10.6,75,H,H
2022-02-26T16:00:00Z,15.6,12.8,10.4,71,H,H
2022-02-26T17:00:00Z,14.5,12.4,10.5,77,H,H
2022-02-26T18:00:00Z,14.8,12.4,10.2,74,H,H
2022-02-26T19:00:00Z,15.1,12.4,9.9,71,H,H
2022-02-26T20:00:00Z,17.1,13.7,10.7,66,H,H
2022-02-26T21:00:00Z,17.9,13.9,10.5,62,H,H
2022-02-26T22:00:00Z,18.8,14.1,10.1,57,H,H
2022-02-26T23:00:00Z,19.4,14.4,10.2,55,H,H
2022-02-27T00:00:00Z,20,15,11,56,H,H
2022-02-27T01:00:00Z,21.6,15.6,10.7,50,H,H
2022-02-27T02:00:00Z,21.9,15.3,9.8,46,H,H
2022-02-27T03:00:00Z,20.5,14.9,10.3,52,H,H
2022-02-27T04:00:00Z,21.7,15.4,10.2,48,H,H
2022-02-27T05:00:00Z,20.1,14.6,10,52,H,H
2022-02-27T06:00:00Z,17.7,13.5,9.8,60,H,H
2022-02-27T07:00:00Z,15.9,12,8.2,60,H,H
2022-02-27T08:00:00Z,14.6,11.4,8.3,66,H,H
2022-02-27T09:00:00Z,14.1,10.8,7.4,64,H,H
2022-02-27T10:00:00Z,13,10.1,7,67,H,H
2022-02-27T11:00:00Z,12.8,9.9,6.8,67,H,H
2022-02-27T12:00:00Z,12.7,9.6,6.1,64,H,H
2022-02-27T13:00:00Z,12.2,9,5.4,63,H,H
2022-02-27T14:00:00Z,11.6,8.5,4.8,63,H,H
2022-02-27T15:00:00Z,11.6,8.2,4.1,60,H,H
2022-02-27T16:00:00Z,10.4,7.5,3.9,64,H,H
2022-02-27T17:00:00Z,9.9,7.3,4.1,67,H,H
2022-02-27T18:00:00Z,9.5,7.3,4.5,71,H,H
2022-02-27T19:00:00Z,9.9,7.7,5.1,72,H,H
2022-02-27T20:00:00Z,12.7,9.6,6.1,64,H,H
2022-02-27T21:00:00Z,15.1,11.1,6.9,58,H,H
2022-02-27T22:00:00Z,16.2,11.6,6.9,54,H,H
2022-02-27T23:00:00Z,17.8,12.5,7.3,50,H,H
2022-02-28T00:00:00Z,19,13.3,8.1,49,H,H
2022-02-28T01:00:00Z,20.5,14,8.2,45,H,H
2022-02-28T02:00:00Z,21.4,14.8,9,45,H,H
2022-02-28T03:00:00Z,22.2,15.1,9.1,43,H,H
2022-02-28T04:00:00Z,22.3,15.2,9.1,43,H,H
2022-02-28T05:00:00Z,22,14.8,8.5,42,H,H
2022-02-28T06:00:00Z,18.2,14.6,11.8,66,H,H
2022-02-28T07:00:00Z,16.7,13.4,10.6,67,H,H
2022-02-28T08:00:00Z,16.3,13.2,10.4,68,H,H
2022-02-28T09:00:00Z,14.8,12.5,10.4,75,H,H
2022-02-28T10:00:00Z,13.6,11.8,10,79,H,H
2022-02-28T11:00:00Z,13.3,11.7,10.1,81,H,H
2022-02-28T12:00:00Z,13.8,12.4,11.2,84,H,H
2022-02-28T13:00:00Z,14,11.9,10.1,77,H,H
2022-02-28T14:00:00Z,13.7,11.8,9.9,78,H,H
2022-02-28T15:00:00Z,14,12.3,10.8,81,H,H
2022-02-28T16:00:00Z,13.9,12.2,10.7,81,H,H
2022-02-28T17:00:00Z,13.8,12.1,10.6,81,H,H
2022-02-28T18:00:00Z,13.7,12,10.5,81,H,H
2022-02-28T19:00:00Z,13.9,11.9,10.2,78,H,H
2022-02-28T20:00:00Z,15.3,13,10.9,75,H,H
2022-02-28T21:00:00Z,17.2,14.2,11.7,70,H,H
2022-02-28T22:00:00Z,18.1,15,12.6,70,H,H
2022-02-28T23:00:00Z,19.7,15.9,13,65,H,H
2022-03-01T00:00:00Z,20.2,16.1,12.9,63,H,H
2022-03-01T01:00:00Z,22.7,16.6,12.1,51,H,H
2022-03-01T02:00:00Z,22.8,16.4,11.6,49,H,H
2022-03-01T03:00:00Z,24,16.5,10.7,43,H,H
2022-03-01T04:00:00Z,21.7,16.1,11.7,53,H,H
2022-03-01T05:00:00Z,21.5,17.7,15.1,67,H,H
2022-03-01T06:00:00Z,19.4,16.7,14.9,75,H,H
2022-03-01T07:00:00Z,18.1,16.1,14.6,80,H,H
2022-03-01T08:00:00Z,17.7,15.6,14,79,H,H
2022-03-01T09:00:00Z,17.5,15.8,14.6,83,H,H
2022-03-01T10:00:00Z,17.5,15.6,14.2,81,H,H
2022-03-01T11:00:00Z,17.2,15.6,14.5,84,H,H
2022-03-01T12:00:00Z,16.8,14.8,13.3,80,H,H
2022-03-01T13:00:00Z,16.3,14.6,13.2,82,H,H
2022-03-01T14:00:00Z,16.1,14.5,13.2,83,H,H
2022-03-01T15:00:00Z,15.9,14.3,13,83,H,H
2022-03-01T16:00:00Z,15.4,14.3,13.4,88,H,H
2022-03-01T17:00:00Z,15.6,14.6,13.8,89,H,H
2022-03-01T18:00:00Z,15.4,13.3,11.6,78,H,H
2022-03-01T19:00:00Z,15.2,12.7,10.4,73,H,H
2022-03-01T20:00:00Z,16.7,12.9,9.4,62,H,H
2022-03-01T21:00:00Z,17.9,13.6,9.8,59,H,H
2022-03-01T22:00:00Z,18.2,13.7,9.8,58,H,H
2022-03-01T23:00:00Z,18.9,13.5,8.6,51,H,H
2022-03-02T00:00:00Z,20.9,14.5,8.9,46,H,H
2022-03-02T01:00:00Z,21,14.4,8.6,45,H,H
2022-03-02T02:00:00Z,20.1,14,8.5,47,H,H
2022-03-02T03:00:00Z,20.4,14.2,8.7,47,H,H
2022-03-02T04:00:00Z,19.4,13.7,8.4,49,H,H
2022-03-02T05:00:00Z,20,14.2,9,49,H,H
2022-03-02T06:00:00Z,17.5,13.4,9.7,60,H,H
2022-03-02T07:00:00Z,15.6,12.3,9.3,66,H,H
2022-03-02T08:00:00Z,14.2,10.9,7.5,64,H,H
2022-03-02T09:00:00Z,12.9,10,6.9,67,H,H
2022-03-02T10:00:00Z,12,9.2,6.1,67,H,H
2022-03-02T11:00:00Z,11.3,8.9,6.3,71,H,H
2022-03-02T12:00:00Z,11,8.7,6.2,72,H,H
2022-03-02T13:00:00Z,10.6,8.6,6.4,75,H,H
2022-03-02T14:00:00Z,10.7,8.6,6.3,74,H,H
2022-03-02T15:00:00Z,10.3,8.3,5.9,74,H,H
2022-03-02T16:00:00Z,10,8.1,5.8,75,H,H
2022-03-02T17:00:00Z,9.7,7.8,5.5,75,H,H
2022-03-02T18:00:00Z,9.4,7.6,5.4,76,H,H
2022-03-02T19:00:00Z,11.2,8.8,6.2,71,H,H
2022-03-02T20:00:00Z,14.1,10.8,7.4,64,H,H
2022-03-02T21:00:00Z,15.9,11.7,7.4,57,H,H
2022-03-02T22:00:00Z,17.3,12.3,7.4,52,H,H
2022-03-02T23:00:00Z,18.5,13.2,8.2,51,H,H
2022-03-03T00:00:00Z,19.6,13.8,8.6,49,H,H
2022-03-03T01:00:00Z,20.4,14.4,9,48,H,H
2022-03-03T02:00:00Z,20.4,14.5,9.4,49,H,H
2022-03-03T03:00:00Z,21.4,15,9.7,47,H,H
2022-03-03T04:00:00Z,21,15.2,10.5,51,H,H
2022-03-03T05:00:00Z,19.6,14.6,10.3,55,H,H
2022-03-03T06:00:00Z,18.2,14,10.3,60,H,H
2022-03-03T07:00:00Z,16.7,12.9,9.4,62,H,H
2022-03-03T08:00:00Z,16,12.6,9.4,65,H,H
2022-03-03T09:00:00Z,14.2,11.7,9.2,72,H,H
2022-03-03T10:00:00Z,13.2,11.2,9.3,77,H,H
2022-03-03T11:00:00Z,12.5,10.8,9.2,80,H,H
2022-03-03T12:00:00Z,11.7,10.8,10,89,H,H
2022-03-03T13:00:00Z,12,11,10.1,88,H,H
2022-03-03T14:00:00Z,11.3,10.3,9.4,88,H,H
2022-03-03T15:00:00Z,10.9,10,9.2,89,H,H
2022-03-03T16:00:00Z,10.5,9.8,9.1,91,H,H
2022-03-03T17:00:00Z,9.2,8.9,8.6,96,H,H
2022-03-03T18:00:00Z,9.9,9.8,9.8,99,H,H
2022-03-03T19:00:00Z,11,10.6,10.2,95,H,H
2022-03-03T20:00:00Z,13.3,11.9,10.7,84,H,H
2022-03-03T21:00:00Z,16.8,13.6,10.9,68,H,H
2022-03-03T22:00:00Z,18,13.7,9.9,59,H,H
2022-03-03T23:00:00Z,18.8,14.2,10.4,58,H,H
2022-03-04T00:00:00Z,19.3,14.8,11.1,59,H,H
2022-03-04T01:00:00Z,20,15,11,56,H,H
2022-03-04T02:00:00Z,20.6,15.3,11,54,H,H
2022-03-04T03:00:00Z,21.2,15.7,11.3,53,H,H
2022-03-04T04:00:00Z,20.8,16.3,13,61,H,H
2022-03-04T05:00:00Z,19.7,15.7,12.7,64,H,H
2022-03-04T06:00:00Z,18.6,15.2,12.6,68,H,H
2022-03-04T07:00:00Z,17.6,14.4,11.9,69,H,H
2022-03-04T08:00:00Z,16.8,14,11.7,72,H,H
2022-03-04T09:00:00Z,15.5,13.2,11.3,76,H,H
2022-03-04T10:00:00Z,13.7,12,10.5,81,H,H
2022-03-04T11:00:00Z,12.2,11.2,10.3,88,H,H
2022-03-04T12:00:00Z,11.2,10.9,10.6,96,H,H
2022-03-04T13:00:00Z,11.4,11.3,11.1,98,H,H
2022-03-04T14:00:00Z,10.7,10.7,10.7,100,H,H
2022-03-04T15:00:00Z,10.7,10.7,10.7,100,H,H
2022-03-04T16:00:00Z,10.2,10.2,10.2,100,H,H
2022-03-04T17:00:00Z,9.5,9.4,9.4,99,H,H
2022-03-04T18:00:00Z,9.4,9.4,9.4,100,H,H
2022-03-04T19:00:00Z,11.4,11.4,11.4,100,H,H
2022-03-04T20:00:00Z,13.9,12.6,11.4,85,H,H
2022-03-04T21:00:00Z,16.9,14.4,12.4,75,H,H
2022-03-04T22:00:00Z,18.6,15.1,12.4,67,H,H
2022-03-04T23:00:00Z,20.2,15,10.6,54,H,H
2022-03-05T00:00:00Z,20.7,15,10.2,51,H,H
2022-03-05T01:00:00Z,22.2,15.8,10.7,48,H,H
2022-03-05T02:00:00Z,22.1,16,11.2,50,H,H
2022-03-05T03:00:00Z,21.6,16.5,12.7,57,H,H
2022-03-05T04:00:00Z,19.7,16,13.2,66,H,H
2022-03-05T05:00:00Z,19.6,16.1,13.5,68,H,H
2022-03-05T06:00:00Z,18.1,15.3,13.2,73,H,H
2022-03-05T07:00:00Z,17.3,14.8,12.8,75,H,H
2022-03-05T08:00:00Z,17.2,14.6,12.5,74,H,H
2022-03-05T09:00:00Z,15.7,13.7,12.1,79,H,H
2022-03-05T10:00:00Z,16.1,14.1,12.5,79,H,H
2022-03-05T11:00:00Z,16,14.2,12.8,81,H,H
2022-03-05T12:00:00Z,14.9,13.6,12.6,86,H,H
2022-03-05T13:00:00Z,12.4,11.9,11.5,94,H,H
2022-03-05T14:00:00Z,12.1,12.1,12.1,100,H,H
2022-03-05T15:00:00Z,11.2,11.2,11.2,100,H,H
2022-03-05T16:00:00Z,11.1,11.1,11.1,100,H,H
2022-03-05T17:00:00Z,11.7,11.7,11.7,100,H,H
2022-03-05T18:00:00Z,10.5,10.5,10.5,100,H,H
2022-03-05T19:00:00Z,11.6,11.6,11.6,100,H,H
2022-03-05T20:00:00Z,14.5,14.5,14.5,100,H,H
2022-03-05T21:00:00Z,18.4,15,12.4,68,H,H
2022-03-05T22:00:00Z,20.1,15.5,11.9,59,H,H
2022-03-05T23:00:00Z,21,15.5,11.1,53,H,H
2022-03-06T00:00:00Z,21.2,15.7,11.3,53,H,H
2022-03-06T01:00:00Z,21.7,16.1,11.7,53,H,H
2022-03-06T02:00:00Z,22.1,16,11.2,50,H,H
2022-03-06T03:00:00Z,22.1,15.6,10.3,47,H,H
2022-03-06T04:00:00Z,21.7,16.1,11.7,53,H,H
2022-03-06T05:00:00Z,20.9,15.3,10.7,52,H,H
2022-03-06T06:00:00Z,20.4,14.7,9.9,51,H,H
2022-03-06T07:00:00Z,18.6,15.3,12.8,69,H,H
2022-03-06T08:00:00Z,17.6,15.3,13.5,77,H,H
2022-03-06T09:00:00Z,16.5,14.8,13.4,82,H,H
2022-03-06T10:00:00Z,15.5,14.2,13.2,86,H,H
2022-03-06T11:00:00Z,14.7,13.5,12.6,87,H,H
2022-03-06T12:00:00Z,13.4,12.7,12.1,92,H,H
2022-03-06T13:00:00Z,12.9,12.9,12.9,100,H,H
2022-03-06T14:00:00Z,12.1,12.1,12.1,100,H,H
2022-03-06T15:00:00Z,12,12,12,100,H,H
2022-03-06T16:00:00Z,12.1,12.1,12.1,100,H,H
2022-03-06T17:00:00Z,12,12,12,100,H,H
2022-03-06T18:00:00Z,11.5,11.5,11.5,100,H,H
2022-03-06T19:00:00Z,12,12,12,100,H,H
2022-03-06T20:00:00Z,13.6,13.6,13.6,100,H,H
2022-03-06T21:00:00Z,16.8,15.5,14.6,87,H,H
2022-03-06T22:00:00Z,20.1,16.6,14,68,H,H
2022-03-06T23:00:00Z,21.1,17,14,64,H,H
2022-03-07T00:00:00Z,22.2,16.5,12.2,53,H,H
2022-03-07T01:00:00Z,23.1,16.7,11.8,49,H,H
2022-03-07T02:00:00Z,23.7,16.9,11.7,47,H,H
2022-03-07T03:00:00Z,24,16.8,11.4,45,H,H
2022-03-07T04:00:00Z,23.5,18,14.2,56,H,H
2022-03-07T05:00:00Z,22.1,17.5,14.2,61,H,H
2022-03-07T06:00:00Z,21.4,17.1,14.1,63,H,H
2022-03-07T07:00:00Z,19.9,16.5,14.1,69,H,H
2022-03-07T08:00:00Z,18.8,16,13.9,73,H,H
2022-03-07T09:00:00Z,18,15.5,13.7,76,H,H
