Station,Date,WindSpeed,VapPress,Tmin,Tmax,TempEarth10cm,SoilM,RH,Rain,Radiation,PET,MSLPress
27879,1961-03-02,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-03,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-04,null,null,null,null,null,null,null,9.7,null,null,null
27879,1961-03-05,null,null,null,null,null,null,null,31.4,null,null,null
27879,1961-03-06,null,null,null,null,null,null,null,2.5,null,null,null
27879,1961-03-07,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-08,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-09,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-10,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-11,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-12,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-13,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-14,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-15,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-16,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-17,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-18,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-19,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-20,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-21,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-22,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-23,null,null,null,null,null,null,null,14.2,null,null,null
27879,1961-03-24,null,null,null,null,null,null,null,60,null,null,null
27879,1961-03-25,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-26,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-27,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-28,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-29,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-30,null,null,null,null,null,null,null,0,null,null,null
27879,1961-03-31,null,null,null,null,null,null,null,0,null,null,null
27879,1961-04-01,null,null,null,null,null,null,null,2.2,null,null,null
27879,1961-04-02,null,null,null,null,null,null,null,7.4,null,null,null
27879,1961-04-03,null,null,null,null,null,null,null,0,null,null,null
27879,1961-04-04,null,null,null,null,null,null,null,0,null,null,null
27879,1961-04-05,null,null,null,null,null,null,null,0,null,null,null
27879,1961-04-06,null,null,null,null,null,null,null,0,null,null,null
27879,1961-04-07,null,null,null,null,null,null,null,0,null,null,null
27879,1961-04-08,null,null,null,null,null,null,null,0,null,null,null
27879,1961-04-09,null,null,null,null,null,null,null,0,null,null,null
27879,1961-04-10,null,null,null,null,null,null,null,0,null,null,null
27879,1961-04-11,null,null,null,null,null,null,null,0,null,null,null
27879,1961-04-12,null,null,null,null,null,null,null,0,null,null,null
27879,1961-04-13,null,null,null,null,null,null,null,0,null,null,null
27879,1961-04-14,null,null,null,null,null,null,null,0,null,null,null
27879,1961-04-15,null,null,null,null,null,null,null,5.4,null,null,null
27879,1961-04-16,null,null,null,null,null,null,null,6.2,null,null,null
27879,1961-04-17,null,null,null,null,null,null,null,15.1,null,null,null
27879,1961-04-18,null,null,null,null,null,null,null,0,null,null,null
27879,1961-04-19,null,null,null,null,null,null,null,0,null,null,null
27879,1961-04-20,null,null,null,null,null,null,null,0,null,null,null
27879,1961-04-21,null,null,null,null,null,null,null,0,null,null,null
27879,1961-04-22,null,null,null,null,null,null,null,0,null,null,null
27879,1961-04-23,null,null,null,null,null,null,null,0,null,null,null
27879,1961-04-24,null,null,null,null,null,null,null,0,null,null,null
27879,1961-04-25,null,null,null,null,null,null,null,0,null,null,null
27879,1961-04-26,null,null,null,null,null,null,null,3.2,null,null,null
27879,1961-04-27,null,null,null,null,null,null,null,91.2,null,null,null
27879,1961-04-28,null,null,null,null,null,null,null,1.2,null,null,null
27879,1961-04-29,null,null,null,null,null,null,null,0,null,null,null
27879,1961-04-30,null,null,null,null,null,null,null,0,null,null,null
27879,1961-05-01,null,null,null,null,null,null,null,0,null,null,null
27879,1961-05-02,null,null,null,null,null,null,null,0,null,null,null
27879,1961-05-03,null,null,null,null,null,null,null,0,null,null,null
27879,1961-05-04,null,null,null,null,null,null,null,0,null,null,null
27879,1961-05-05,null,null,null,null,null,null,null,6.8,null,null,null
27879,1961-05-06,null,null,null,null,null,null,null,22.8,null,null,null
27879,1961-05-07,null,null,null,null,null,null,null,0,null,null,null
27879,1961-05-08,null,null,null,null,null,null,null,0,null,null,null
27879,1961-05-09,null,null,null,null,null,null,null,0,null,null,null
27879,1961-05-10,null,null,null,null,null,null,null,0,null,null,null
27879,1961-05-11,null,null,null,null,null,null,null,13.1,null,null,null
27879,1961-05-12,null,null,null,null,null,null,null,10,null,null,null
27879,1961-05-13,null,null,null,null,null,null,null,0,null,null,null
27879,1961-05-14,null,null,null,null,null,null,null,0,null,null,null
27879,1961-05-15,null,null,null,null,null,null,null,19.3,null,null,null
27879,1961-05-16,null,null,null,null,null,null,null,7,null,null,null
27879,1961-05-17,null,null,null,null,null,null,null,0,null,null,null
27879,1961-05-18,null,null,null,null,null,null,null,0,null,null,null
27879,1961-05-19,null,null,null,null,null,null,null,0,null,null,null
27879,1961-05-20,null,null,null,null,null,null,null,0,null,null,null
27879,1961-05-21,null,null,null,null,null,null,null,0,null,null,null
27879,1961-05-22,null,null,null,null,null,null,null,0,null,null,null
27879,1961-05-23,null,null,null,null,null,null,null,0,null,null,null
27879,1961-05-24,null,null,null,null,null,null,null,1.3,null,null,null
27879,1961-05-25,null,null,null,null,null,null,null,0,null,null,null
27879,1961-05-26,null,null,null,null,null,null,null,4.6,null,null,null
27879,1961-05-27,null,null,null,null,null,null,null,0,null,null,null
27879,1961-05-28,null,null,null,null,null,null,null,0,null,null,null
27879,1961-05-29,null,null,null,null,null,null,null,0,null,null,null
27879,1961-05-30,null,null,null,null,null,null,null,2.7,null,null,null
27879,1961-05-31,null,null,null,null,null,null,null,0,null,null,null
27879,1961-06-01,null,null,null,null,null,null,null,0,null,null,null
27879,1961-06-02,null,null,null,null,null,null,null,0,null,null,null
27879,1961-06-03,null,null,null,null,null,null,null,0,null,null,null
27879,1961-06-04,null,null,null,null,null,null,null,2.5,null,null,null
27879,1961-06-05,null,null,null,null,null,null,null,0,null,null,null
27879,1961-06-06,null,null,null,null,null,null,null,4.5,null,null,null
27879,1961-06-07,null,null,null,null,null,null,null,12.5,null,null,null
27879,1961-06-08,null,null,null,null,null,null,null,34,null,null,null
27879,1961-06-09,null,null,null,null,null,null,null,0,null,null,null
27879,1961-06-10,null,null,null,null,null,null,null,0,null,null,null
27879,1961-06-11,null,null,null,null,null,null,null,0,null,null,null
27879,1961-06-12,null,null,null,null,null,null,null,0,null,null,null
27879,1961-06-13,null,null,null,null,null,null,null,29.2,null,null,null
27879,1961-06-14,null,null,null,null,null,null,null,0,null,null,null
27879,1961-06-15,null,null,null,null,null,null,null,0,null,null,null
27879,1961-06-16,null,null,null,null,null,null,null,0,null,null,null
27879,1961-06-17,null,null,null,null,null,null,null,4.4,null,null,null
27879,1961-06-18,null,null,null,null,null,null,null,0,null,null,null
27879,1961-06-19,null,null,null,null,null,null,null,1.5,null,null,null
27879,1961-06-20,null,null,null,null,null,null,null,2.8,null,null,null
27879,1961-06-21,null,null,null,null,null,null,null,4.3,null,null,null
27879,1961-06-22,null,null,null,null,null,null,null,2.4,null,null,null
27879,1961-06-23,null,null,null,null,null,null,null,31.2,null,null,null
27879,1961-06-24,null,null,null,null,null,null,null,1.1,null,null,null
27879,1961-06-25,null,null,null,null,null,null,null,2,null,null,null
27879,1961-06-26,null,null,null,null,null,null,null,1.9,null,null,null
27879,1961-06-27,null,null,null,null,null,null,null,2.2,null,null,null
27879,1961-06-28,null,null,null,null,null,null,null,16.7,null,null,null
27879,1961-06-29,null,null,null,null,null,null,null,10.3,null,null,null
27879,1961-06-30,null,null,null,null,null,null,null,3.8,null,null,null
27879,1961-07-01,null,null,null,null,null,null,null,0,null,null,null
27879,1961-07-02,null,null,null,null,null,null,null,0,null,null,null
27879,1961-07-03,null,null,null,null,null,null,null,0,null,null,null
27879,1961-07-04,null,null,null,null,null,null,null,0,null,null,null
27879,1961-07-05,null,null,null,null,null,null,null,1.3,null,null,null
27879,1961-07-06,null,null,null,null,null,null,null,3.7,null,null,null
27879,1961-07-07,null,null,null,null,null,null,null,17,null,null,null
27879,1961-07-08,null,null,null,null,null,null,null,1.3,null,null,null
27879,1961-07-09,null,null,null,null,null,null,null,12,null,null,null
27879,1961-07-10,null,null,null,null,null,null,null,4.3,null,null,null
27879,1961-07-11,null,null,null,null,null,null,null,0,null,null,null
27879,1961-07-12,null,null,null,null,null,null,null,1.2,null,null,null
27879,1961-07-13,null,null,null,null,null,null,null,8.8,null,null,null
27879,1961-07-14,null,null,null,null,null,null,null,0,null,null,null
27879,1961-07-15,null,null,null,null,null,null,null,2.1,null,null,null
27879,1961-07-16,null,null,null,null,null,null,null,23.3,null,null,null
27879,1961-07-17,null,null,null,null,null,null,null,47.7,null,null,null
27879,1961-07-18,null,null,null,null,null,null,null,6.8,null,null,null
27879,1961-07-19,null,null,null,null,null,null,null,0,null,null,null
27879,1961-07-20,null,null,null,null,null,null,null,0,null,null,null
27879,1961-07-21,null,null,null,null,null,null,null,0,null,null,null
27879,1961-07-22,null,null,null,null,null,null,null,0,null,null,null
27879,1961-07-23,null,null,null,null,null,null,null,0,null,null,null
27879,1961-07-24,null,null,null,null,null,null,null,0,null,null,null
27879,1961-07-25,null,null,null,null,null,null,null,0,null,null,null
27879,1961-07-26,null,null,null,null,null,null,null,0,null,null,null
27879,1961-07-27,null,null,null,null,null,null,null,2.2,null,null,null
27879,1961-07-28,null,null,null,null,null,null,null,19.7,null,null,null
27879,1961-07-29,null,null,null,null,null,null,null,7.8,null,null,null
27879,1961-07-30,null,null,null,null,null,null,null,1.2,null,null,null
27879,1961-07-31,null,null,null,null,null,null,null,3.4,null,null,null
27879,1961-08-01,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-02,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-03,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-04,null,null,null,null,null,null,null,17.7,null,null,null
27879,1961-08-05,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-06,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-07,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-08,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-09,null,null,null,null,null,null,null,1.2,null,null,null
27879,1961-08-10,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-11,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-12,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-13,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-14,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-15,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-16,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-17,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-18,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-19,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-20,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-21,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-22,null,null,null,null,null,null,null,1.3,null,null,null
27879,1961-08-23,null,null,null,null,null,null,null,13,null,null,null
27879,1961-08-24,null,null,null,null,null,null,null,25.9,null,null,null
27879,1961-08-25,null,null,null,null,null,null,null,1.4,null,null,null
27879,1961-08-26,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-27,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-28,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-29,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-30,null,null,null,null,null,null,null,0,null,null,null
27879,1961-08-31,null,null,null,null,null,null,null,16.9,null,null,null
27879,1961-09-01,null,null,null,null,null,null,null,0,null,null,null
27879,1961-09-02,null,null,null,null,null,null,null,1.5,null,null,null
27879,1961-09-03,null,null,null,null,null,null,null,0,null,null,null
27879,1961-09-04,null,null,null,null,null,null,null,3.1,null,null,null
27879,1961-09-05,null,null,null,null,null,null,null,0,null,null,null
27879,1961-09-06,null,null,null,null,null,null,null,2,null,null,null
27879,1961-09-07,null,null,null,null,null,null,null,4.2,null,null,null
27879,1961-09-08,null,null,null,null,null,null,null,11.5,null,null,null
27879,1961-09-09,null,null,null,null,null,null,null,87.7,null,null,null
27879,1961-09-10,null,null,null,null,null,null,null,4.6,null,null,null
27879,1961-09-11,null,null,null,null,null,null,null,0,null,null,null
27879,1961-09-12,null,null,null,null,null,null,null,0,null,null,null
27879,1961-09-13,null,null,null,null,null,null,null,0,null,null,null
27879,1961-09-14,null,null,null,null,null,null,null,0,null,null,null
27879,1961-09-15,null,null,null,null,null,null,null,0,null,null,null
27879,1961-09-16,null,null,null,null,null,null,null,0,null,null,null
27879,1961-09-17,null,null,null,null,null,null,null,24.6,null,null,null
27879,1961-09-18,null,null,null,null,null,null,null,7.1,null,null,null
27879,1961-09-19,null,null,null,null,null,null,null,0,null,null,null
27879,1961-09-20,null,null,null,null,null,null,null,0,null,null,null
27879,1961-09-21,null,null,null,null,null,null,null,0,null,null,null
27879,1961-09-22,null,null,null,null,null,null,null,3.2,null,null,null
27879,1961-09-23,null,null,null,null,null,null,null,13.5,null,null,null
27879,1961-09-24,null,null,null,null,null,null,null,3.1,null,null,null
27879,1961-09-25,null,null,null,null,null,null,null,0,null,null,null
27879,1961-09-26,null,null,null,null,null,null,null,0,null,null,null
27879,1961-09-27,null,null,null,null,null,null,null,17.4,null,null,null
27879,1961-09-28,null,null,null,null,null,null,null,3.3,null,null,null
27879,1961-09-29,null,null,null,null,null,null,null,0,null,null,null
27879,1961-09-30,null,null,null,null,null,null,null,0,null,null,null
27879,1961-10-01,null,null,null,null,null,null,null,0,null,null,null
27879,1961-10-02,null,null,null,null,null,null,null,0,null,null,null
27879,1961-10-03,null,null,null,null,null,null,null,0,null,null,null
27879,1961-10-04,null,null,null,null,null,null,null,0,null,null,null
27879,1961-10-05,null,null,null,null,null,null,null,0,null,null,null
