"Date","MET_radswd","MET_radlwd","MET_cldcvr","MET_tmpair","MET_airmax","MET_airmin","MET_dewmax","MET_dewmin","MET_humrel","MET_tmpdew","MET_prvapr","MET_prsttn","MET_prmslp","MET_wndspd","MET_wnddir","MET_wnduvu","MET_wnduvv","MET_pprain","MET_ppsnow"
2016-10-01,63.423,347.038,1,11.869,0,0,0,0,97.942,11.554,13.622,96761.8,100053.801,1.79,176.333,0.114,-1.787,18.417,0
2016-10-02,197.313,316.475,0.711,11.205,0,0,0,0,89.955,9.617,11.973,96239,99520.968,1.636,78.485,1.603,0.326,11.511,0
2016-10-03,171.882,315.682,0.806,11.524,0,0,0,0,82.062,8.568,11.156,96200.7,99477.633,2.267,80.178,2.234,0.387,6.716,0
2016-10-04,227.016,306.604,0.611,11.883,0,0,0,0,81.918,8.892,11.403,95786.8,99045.472,3.167,93.131,3.162,-0.173,9.885,0
2016-10-05,128.961,321.196,0.938,10.52,0,0,0,0,92.625,9.375,11.779,95588.7,98856.466,3.296,132.456,2.432,-2.225,23.892,0
2016-10-06,213.545,287.143,0.686,9.091,0,0,0,0,81.886,6.16,9.461,95552.8,98836.103,3.186,77.034,3.105,0.715,16.786,0
2016-10-07,247.922,288.768,0.551,10.491,0,0,0,0,79.202,7.04,10.052,96579.8,99881.789,3.73,82.018,3.694,0.518,3.693,0
2016-10-08,159.715,338.109,0.86,12.164,0,0,0,0,87.414,10.135,12.396,96537.5,99818.429,2.126,101.221,2.085,-0.414,5.157,0
2016-10-09,135.938,328.061,0.933,10.371,0,0,0,0,81.75,7.386,10.293,97237.8,100563.708,1.975,291.402,-1.839,0.721,5.246,0
2016-10-10,153.537,340.156,0.882,12.737,0,0,0,0,88.361,10.861,13.012,97027.7,100318.586,2.365,203.977,-0.961,-2.16,1.399,0
2016-10-11,158.355,332.116,0.869,13.424,0,0,0,0,91.11,12.002,14.032,96266.8,99523.95,1.9,136.968,1.297,-1.389,3.591,0
2016-10-12,261.841,267.414,0.536,10.681,0,0,0,0,70.006,5.433,8.998,96643.8,99945.737,2.744,62.531,2.435,1.266,0.597,0
2016-10-13,162.055,292.982,0.874,9.789,0,0,0,0,85.78,7.521,10.388,96434,99739.294,1.885,139.68,1.22,-1.437,6.202,0
2016-10-14,238.966,281.418,0.64,9.025,0,0,0,0,80.685,5.881,9.28,96183.9,99489.678,1.92,56.378,1.599,1.063,10.571,0
2016-10-15,256.966,272.768,0.576,10.447,0,0,0,0,74.531,6.112,9.431,96851.4,100163.202,4.011,60.841,3.503,1.954,3.862,0
2016-10-16,298.067,281.036,0.368,12.786,0,0,0,0,74.683,8.402,11.033,97316.2,100616.298,4.196,60.934,3.667,2.038,0.006,0
2016-10-17,302.092,269.449,0.357,12.114,0,0,0,0,75.819,7.975,10.717,97384.8,100695.111,3.803,59.023,3.261,1.958,0,0
2016-10-18,176.86,319.32,0.841,12.985,0,0,0,0,86.62,10.806,12.964,97273.4,100569.722,3.325,70.299,3.13,1.121,0.159,0
2016-10-19,135.016,352.734,0.95,14.223,0,0,0,0,91.554,12.866,14.852,97176,100454.649,2.25,92.16,2.248,-0.085,4.88,0
2016-10-20,242.578,304.848,0.649,11.643,0,0,0,0,83.305,8.907,11.414,97132.7,100439.974,1.927,42.131,1.293,1.429,9.056,0
2016-10-21,246.788,292.526,0.648,10.666,0,0,0,0,74.395,6.298,9.554,97143.2,100462.37,3.671,356.89,-0.199,3.666,8.916,0
2016-10-22,214.906,293.096,0.754,11.927,0,0,0,0,70.723,6.776,9.874,97257.9,100566.1,2.237,338.928,-0.804,2.088,0.304,0
2016-10-23,234.343,315.095,0.688,12.757,0,0,0,0,82.024,9.765,12.094,97301.4,100601.34,1.454,223.615,-1.003,-1.053,0.616,0
2016-10-24,130.074,346.759,0.971,13.47,0,0,0,0,93.803,12.491,14.49,96933.8,100212.986,2.878,198.378,-0.907,-2.731,10.694,0
2016-10-25,206.336,319.531,0.779,12.398,0,0,0,0,89.366,10.697,12.87,96782.6,100069.127,2.886,122.895,2.423,-1.567,10.779,0
2016-10-26,224.171,309.051,0.736,12.56,0,0,0,0,75.411,8.328,10.977,97100.1,100395.506,2.938,76.853,2.861,0.668,1.932,0
2016-10-27,210.742,317.034,0.784,12.333,0,0,0,0,76.714,8.36,11.001,96993.3,100287.736,2.819,85.461,2.81,0.223,0.185,0
2016-10-28,308.271,285.535,0.454,12.072,0,0,0,0,67.087,6.148,9.456,96969.3,100265.977,3.117,58.439,2.656,1.631,0.457,0
2016-10-29,308.085,269.21,0.474,9.13,0,0,0,0,68.253,3.585,7.906,97492.9,100842.401,2.633,339.644,-0.916,2.469,3.266,0
2016-10-30,262.469,267.556,0.653,9.027,0,0,0,0,66.703,3.16,7.673,97610.6,100965.39,1.093,313.587,-0.791,0.753,3.605,0
2016-10-31,237.1,285.578,0.725,10.44,0,0,0,0,79.569,7.057,10.064,97139.4,100461.132,1.264,139.328,0.824,-0.959,4.964,0
2016-11-01,181.444,317.012,0.872,11.431,0,0,0,0,88.112,9.532,11.905,96556.8,99846.95,2.01,133.66,1.454,-1.388,13.947,0
2016-11-02,302.559,283.91,0.512,11.63,0,0,0,0,69.595,6.257,9.527,96264.9,99542.782,3.227,66.068,2.95,1.309,5.666,0
2016-11-03,252.066,283.915,0.696,10.725,0,0,0,0,67.978,5.052,8.763,96119.2,99402.702,4.029,66.302,3.69,1.619,0.233,0
2016-11-04,215.901,304.978,0.794,11.36,0,0,0,0,79.316,7.907,10.666,96426.8,99713.349,3.067,82.894,3.043,0.379,1.349,0
2016-11-05,205.819,337.222,0.814,13.171,0,0,0,0,89.939,11.557,13.626,96498.8,99766.717,2.105,134.679,1.497,-1.48,15.587,0
2016-11-06,139.413,335.278,0.974,12.257,0,0,0,0,94.245,11.358,13.447,95799.7,99054.475,2.356,163.244,0.679,-2.256,54.435,0
2016-11-07,229.359,311.731,0.765,12.728,0,0,0,0,74.666,8.343,10.988,96209.1,99472.327,4.881,45.097,3.457,3.446,9.903,0
2016-11-08,343.427,291.567,0.322,14.937,0,0,0,0,74.444,10.432,12.647,97004.3,100268.936,3.035,58.065,2.576,1.606,0.002,0
2016-11-09,299.729,317.137,0.535,15.073,0,0,0,0,77.701,11.208,13.317,96914.2,100174.235,3.071,69.117,2.87,1.095,0.014,0
2016-11-10,190.252,349.075,0.862,14.728,0,0,0,0,85.836,12.381,14.387,96437.4,99685.337,2.552,153.718,1.13,-2.288,2.173,0
2016-11-11,94.134,350.371,1,13.236,0,0,0,0,95.512,12.534,14.531,95477.8,98710.403,2.33,133.689,1.685,-1.609,37.06,0
2016-11-12,250.351,304.221,0.721,12.255,0,0,0,0,73.394,7.634,10.471,96311.2,99583.378,3.423,74.025,3.291,0.942,1.349,0
2016-11-13,216.676,315.199,0.809,12.793,0,0,0,0,79.048,9.25,11.683,96972,100260.35,1.949,160.237,0.659,-1.834,0.834,0
2016-11-14,53.225,363.111,1,14.272,0,0,0,0,97.82,13.932,15.92,96300.1,99548.631,3.367,171.616,0.491,-3.331,17.703,0
2016-11-15,244.785,328.82,0.735,13.552,0,0,0,0,82.669,10.66,12.839,95603.8,98837.051,3.331,111.758,3.094,-1.235,17.208,0
2016-11-16,251.831,311.458,0.723,10.911,0,0,0,0,86.717,8.783,11.319,94947.9,98189.234,2.983,108.977,2.821,-0.97,14.225,0
2016-11-17,337.92,267.463,0.447,11.24,0,0,0,0,63.713,4.613,8.5,96053.1,99328.319,3.37,40.196,2.175,2.574,5.13,0
2016-11-18,186.929,335.397,0.884,13.687,0,0,0,0,83.656,10.97,13.107,96398.3,99656.868,4.376,81.71,4.33,0.631,1.398,0
2016-11-19,351.719,285.058,0.373,13.172,0,0,0,0,68.884,7.585,10.437,96917.3,100199.378,4.371,61.385,3.837,2.094,1.008,0
2016-11-20,357.62,278.765,0.337,13.47,0,0,0,0,72.267,8.576,11.164,97670.2,100974.299,3.585,56.975,3.006,1.954,0,0
2016-11-21,364.073,292.107,0.273,15.813,0,0,0,0,74.988,11.387,13.476,97869,101152.613,1.194,82.766,1.184,0.15,0.004,0
2016-11-22,374.678,284.632,0.207,16.006,0,0,0,0,69.201,10.364,12.591,97558.8,100829.795,2.66,69.094,2.485,0.949,0.004,0
2016-11-23,351.09,298.827,0.367,16.198,0,0,0,0,72.888,11.329,13.425,97173.7,100429.593,1.164,100.476,1.145,-0.212,0.006,0
2016-11-24,107.81,353.014,1,14.94,0,0,0,0,94.038,13.989,15.979,96654.6,99907.426,2.826,171.645,0.411,-2.796,10.716,0
2016-11-25,251.197,322.311,0.736,14.017,0,0,0,0,79.453,10.518,12.719,96235.1,99484.357,3.546,97.635,3.515,-0.471,9.028,0
2016-11-26,205.59,313.402,0.853,12.333,0,0,0,0,83.71,9.654,12.004,95937.2,99195.772,4.776,105.646,4.599,-1.288,4.428,0
2016-11-27,286.781,285.075,0.653,11.193,0,0,0,0,68.857,5.685,9.158,96350,99635.885,4.63,75.238,4.478,1.18,3.608,0
2016-11-28,266.065,306.95,0.706,12.964,0,0,0,0,73.96,8.431,11.054,96862.8,100145.449,4.002,71.121,3.787,1.295,0.075,0
2016-11-29,240.457,318.24,0.771,14.176,0,0,0,0,75.96,9.998,12.285,96921.1,100191.687,3.295,74.341,3.172,0.889,0.164,0
2016-11-30,188.535,336.64,0.89,14.564,0,0,0,0,86.265,12.296,14.307,97001.7,100270.531,1.738,81.176,1.717,0.267,7.098,0
2016-12-01,284.368,325.003,0.646,15.374,0,0,0,0,79.398,11.827,13.873,96857.3,100111.976,1.412,60.402,1.227,0.697,10.352,0
2016-12-02,275.257,313.522,0.683,14.505,0,0,0,0,71.607,9.436,11.831,97056.5,100327.856,0.279,212.72,-0.151,-0.234,2.199,0
2016-12-03,262.113,325.719,0.714,15.599,0,0,0,0,76.433,11.469,13.549,97233.2,100497.934,1.385,88.403,1.385,0.039,1.478,0
2016-12-04,257.041,333.109,0.721,15.227,0,0,0,0,91.904,13.919,15.908,97549.3,100828.925,0.918,205.202,-0.391,-0.83,8.557,0
2016-12-05,267.455,338.451,0.693,15.835,0,0,0,0,87.665,13.792,15.777,97732.7,101011.484,1.583,186.818,-0.188,-1.571,11.884,0
2016-12-06,225.772,338.899,0.806,15.825,0,0,0,0,84.168,13.156,15.138,97371.3,100638.08,2.67,180.921,-0.043,-2.669,3.747,0
2016-12-07,82.53,360.145,1,14.723,0,0,0,0,95.665,14.037,16.029,96815.6,100076.341,1.936,187.216,-0.243,-1.921,13.465,0
2016-12-08,199.313,359.243,0.863,16.417,0,0,0,0,94.141,15.471,17.583,96900.1,100144.339,1.567,219.574,-0.999,-1.208,9.69,0
2016-12-09,103.157,370.404,1,16.343,0,0,0,0,96.029,15.708,17.852,96568.1,99802.055,2.359,177.092,0.12,-2.356,10.595,0
2016-12-10,322.454,297.176,0.551,13.058,0,0,0,0,70.54,7.824,10.608,96450.2,99717.785,4.481,69.801,4.206,1.547,5.179,0
2016-12-11,288.456,294.133,0.661,12.751,0,0,0,0,68.922,7.189,10.158,96680.4,99959.348,4.114,66.08,3.76,1.668,0.879,0
2016-12-12,326.554,280.19,0.547,12.433,0,0,0,0,63.422,5.678,9.155,97084.2,100380.559,3.034,51.956,2.389,1.869,0.041,0
2016-12-13,146.841,323.211,0.985,13.294,0,0,0,0,83.905,10.63,12.813,96974.6,100257.211,3.677,77.091,3.584,0.822,2.329,0
2016-12-14,189.749,350.66,0.894,15.34,0,0,0,0,82.989,12.467,14.469,96810.3,100063.787,4.09,92.963,4.084,-0.211,3.295,0
2016-12-15,372.894,282.32,0.341,13.956,0,0,0,0,65.448,7.582,10.435,97122,100401.918,4.207,56.082,3.491,2.348,1.42,0
2016-12-16,389.428,285.014,0.198,15.249,0,0,0,0,71.352,10.097,12.367,97620.9,100902.685,0.528,158.724,0.192,-0.492,0.002,0
2016-12-17,311.274,313.458,0.577,15.922,0,0,0,0,75.505,11.597,13.664,97478.1,100747.351,1.686,117.264,1.499,-0.772,0.018,0
2016-12-18,169.023,334.89,0.939,14.814,0,0,0,0,83.996,12.135,14.157,97137.8,100408.34,2.674,103.982,2.595,-0.646,6.447,0
2016-12-19,399.273,273.516,0.123,14.553,0,0,0,0,65.17,8.087,10.801,97610,100899.459,0.304,80.643,0.3,0.05,5.793,0
2016-12-20,355.265,305.48,0.407,15.921,0,0,0,0,73.359,11.16,13.275,97761.3,101040.056,1.504,196.493,-0.427,-1.442,0.002,0
2016-12-21,254.832,337.136,0.737,16.258,0,0,0,0,83.47,13.453,15.434,96956.1,100204.012,2.671,187.842,-0.364,-2.646,2.47,0
2016-12-22,322.901,309.28,0.55,14.286,0,0,0,0,70.426,8.978,11.472,95924.5,99160.197,3.343,73.503,3.205,0.949,9.167,0
2016-12-23,312.143,287.289,0.595,13.794,0,0,0,0,62.397,6.731,9.845,96438.9,99697.607,4.057,54.41,3.3,2.361,0.043,0
2016-12-24,345.664,298.689,0.459,15.283,0,0,0,0,69.629,9.764,12.095,96954.1,100213.074,3.172,59.488,2.733,1.611,0.002,0
2016-12-25,247.55,327.075,0.762,15.724,0,0,0,0,75.432,11.391,13.479,97404.2,100673.238,0.862,197.88,-0.265,-0.82,0.514,0
2016-12-26,317.142,325.37,0.556,16.048,0,0,0,0,75.424,11.703,13.76,97319.6,100582.088,2.663,88.885,2.662,0.052,0.744,0
2016-12-27,374.313,312.771,0.311,17.109,0,0,0,0,63.546,10.137,12.402,96920.5,100157.582,3.381,67.848,3.132,1.275,0.028,0
2016-12-28,215.547,297.653,0.846,13.087,0,0,0,0,71.103,7.968,10.713,96547.1,99817.633,3.017,51.778,2.37,1.866,0.178,0
2016-12-29,331.29,295.506,0.524,14.838,0,0,0,0,61.433,7.489,10.37,96843.2,100103.549,0.538,45.196,0.382,0.379,0.321,0
2016-12-30,293.076,324.124,0.635,16.284,0,0,0,0,70.559,10.923,13.068,97088.5,100340.552,1.51,143.357,0.901,-1.211,0.402,0
2016-12-31,186.434,340.673,0.9,16.215,0,0,0,0,80.153,12.79,14.779,96931.6,100179.186,2.556,113.546,2.343,-1.021,1.494,0
2017-01-01,92.049,371.178,1,17.104,0,0,0,0,90.514,15.539,17.66,96749.4,99980.82,2.038,104.796,1.971,-0.521,5.003,0
2017-01-02,115.078,375.867,1,17.175,0,0,0,0,94.104,16.218,18.443,96664.3,99892.08,2.151,142.06,1.322,-1.696,13.665,0
2017-01-03,320.292,319.747,0.546,15.404,0,0,0,0,72.091,10.4,12.62,96513.8,99756.6,4.363,67.018,4.016,1.703,1.451,0
2017-01-04,391.009,275.158,0.22,14.168,0,0,0,0,57.232,5.829,9.252,97194.8,100474.714,1.552,51.134,1.208,0.974,0,0
2017-01-05,300.471,299.471,0.619,13.846,0,0,0,0,68.111,8.063,10.782,97216.6,100500.985,2.47,104.343,2.393,-0.612,0.004,0
2017-01-06,372.018,288.232,0.326,14.937,0,0,0,0,63.721,8.12,10.825,96701.7,99956.147,3.164,66.664,2.905,1.253,0.006,0
2017-01-07,295.139,294.696,0.633,14.099,0,0,0,0,67.723,8.22,10.898,96550.6,99809.573,4.374,60.272,3.798,2.169,0.004,0
2017-01-08,305.465,306.977,0.589,15.669,0,0,0,0,71.542,10.54,12.739,96721.5,99968.252,4.743,62.616,4.211,2.181,0.051,0
2017-01-09,298.509,328.991,0.6,17.636,0,0,0,0,73.527,12.847,14.836,96944.3,100176.232,4.031,74.69,3.888,1.064,0.297,0
2017-01-10,353.268,322.094,0.381,18.203,0,0,0,0,68.872,12.393,14.401,97075.6,100305.527,3.416,68.152,3.171,1.271,0.01,0
2017-01-11,336.545,332.272,0.458,17.888,0,0,0,0,69.637,12.261,14.276,96696.7,99917.542,3.477,96.069,3.458,-0.368,0.016,0
2017-01-12,272.002,334.242,0.681,18.078,0,0,0,0,68.098,12.102,14.128,96426.5,99636.222,2.953,85.196,2.943,0.247,2.942,0
2017-01-13,326.304,309.368,0.508,16.852,0,0,0,0,64.297,10.07,12.346,96733.5,99967.234,1.285,101.634,1.258,-0.259,0.002,0
2017-01-14,116.36,363.336,1,17.964,0,0,0,0,81.247,14.703,16.736,96441.6,99653.094,3.058,114.406,2.784,-1.263,2.133,0
2017-01-15,371.97,292.476,0.267,16.647,0,0,0,0,66.341,10.343,12.573,96775,100012.444,3.703,58.755,3.166,1.921,1.34,0
2017-01-16,382.429,287.634,0.172,17.427,0,0,0,0,61.454,9.938,12.238,96990.2,100226.008,3.354,49.567,2.553,2.175,0,0
2017-01-17,294.194,324.814,0.602,17.514,0,0,0,0,71.35,12.271,14.286,96593.1,99814.691,3.731,64.171,3.358,1.626,0.006,0
2017-01-18,165.733,328.138,0.936,15.399,0,0,0,0,78.742,11.726,13.781,95538.2,98748.27,3.424,115.446,3.092,-1.471,2.525,0
2017-01-19,311.609,294.867,0.558,13.658,0,0,0,0,66.857,7.611,10.455,96127.2,99376.933,2.242,65.877,2.046,0.916,3.467,0
2017-01-20,215.618,321.649,0.824,14.252,0,0,0,0,77.029,10.281,12.52,96869.3,100137.263,3.606,210.463,-1.828,-3.108,4.827,0
2017-01-21,251.175,344.163,0.722,15.408,0,0,0,0,84.671,12.839,14.827,95585,98796.546,3.875,148.467,2.026,-3.303,25.873,0
2017-01-22,205.683,317.057,0.846,14.083,0,0,0,0,74.184,9.556,11.926,96205.1,99452.589,4.308,78.844,4.226,0.834,1.903,0
2017-01-23,354.76,297.348,0.329,15.537,0,0,0,0,73.564,10.832,12.989,97278.1,100545.049,0.64,127.188,0.51,-0.387,0.18,0
2017-01-24,127.619,336.333,1,14.841,0,0,0,0,80.913,11.594,13.661,96858.4,100119.226,2.858,98.632,2.826,-0.429,0.486,0
2017-01-25,362.234,282.957,0.286,14.647,0,0,0,0,67.68,8.734,11.285,96835.5,100097.783,2.897,57.819,2.452,1.543,0.444,0
2017-01-26,363.696,285.549,0.255,15.58,0,0,0,0,68.382,9.779,12.107,97019.7,100277.483,3.361,61.387,2.95,1.609,0,0
2017-01-27,341.293,304.02,0.377,17.356,0,0,0,0,67.665,11.317,13.414,97497.3,100750.833,0.572,112.352,0.529,-0.218,0,0
2017-01-28,304.689,309.551,0.533,17.684,0,0,0,0,69.265,11.984,14.018,97654.8,100909.87,1.873,120.917,1.607,-0.962,0.024,0
2017-01-29,313.974,307.404,0.5,17.193,0,0,0,0,64.892,10.531,12.732,97580.4,100838.562,0.461,100.888,0.452,-0.087,0.028,0
2017-01-30,323.879,336.199,0.428,19.21,0,0,0,0,70.622,13.742,15.727,97594.9,100830.77,2.24,80.278,2.208,0.378,0.087,0
2017-01-31,219.016,341.502,0.789,17.28,0,0,0,0,75.456,12.9,14.887,97449.4,100702.2,2.763,83.658,2.746,0.305,0.078,0
2017-02-01,167.747,369.02,0.909,18.828,0,0,0,0,77.447,14.8,16.841,97232.7,100460.833,2.5,125.679,2.031,-1.458,0.772,0
2017-02-02,250.156,343.96,0.692,19.314,0,0,0,0,70.622,13.842,15.83,96995.4,100210.227,3.164,97.043,3.14,-0.388,1.368,0
2017-02-03,354.43,288.366,0.245,17.452,0,0,0,0,60.699,9.777,12.106,97210.1,100452.965,3.244,57.179,2.726,1.758,0.004,0
2017-02-04,346.178,306.29,0.261,18.272,0,0,0,0,70.443,12.804,14.794,97506.2,100749.669,0.585,138.337,0.389,-0.437,0.004,0
2017-02-05,333.36,323.905,0.334,19.632,0,0,0,0,67.668,13.488,15.47,97454.2,100680.682,1.827,80.464,1.802,0.303,0.004,0
2017-02-06,243.436,378.819,0.687,21.141,0,0,0,0,76.383,16.823,19.167,97275.1,100478.928,3.702,67.659,3.424,1.407,0.158,0
2017-02-07,128.706,359.925,0.99,17.406,0,0,0,0,83.855,14.647,16.676,97423.9,100674.422,2.526,325.939,-1.415,2.093,3.212,0
2017-02-08,211.174,323.911,0.802,14.466,0,0,0,0,67.705,8.567,11.158,97545.6,100833.901,3.27,314.263,-2.342,2.283,2.928,0
2017-02-09,232.118,314.174,0.744,15.221,0,0,0,0,59.355,7.346,10.27,96851.4,100107.631,1.218,24.323,0.502,1.11,0.424,0
2017-02-10,308.363,303.269,0.461,16.834,0,0,0,0,62.064,9.525,11.904,96286,99504.975,0.346,21.255,0.126,0.323,0.357,0
2017-02-11,219.595,349.243,0.758,17.042,0,0,0,0,77.343,13.047,15.031,95931,99135.778,3.051,93.862,3.044,-0.206,0.601,0
2017-02-12,141.043,383.879,0.95,19.573,0,0,0,0,84.942,16.971,19.348,96011.8,99191.18,3.954,107.466,3.772,-1.187,2.036,0
2017-02-13,160.995,363.663,0.904,18.098,0,0,0,0,71.616,12.889,14.877,96609.4,99824.987,1.922,98.173,1.902,-0.273,0.621,0
2017-02-14,243.676,342.57,0.673,18.854,0,0,0,0,59.264,10.736,12.908,96917.8,100135.191,1.726,59.324,1.484,0.88,0.137,0
2017-02-15,32.16,371.17,1,16.779,0,0,0,0,89.177,14.986,17.044,97196.3,100446.34,1.843,258.085,-1.804,-0.381,32.693,0
2017-02-16,91.693,376.619,1,17.352,0,0,0,0,97.689,16.982,19.361,97264.9,100510.73,2.044,210.206,-1.028,-1.766,97.177,0
2017-02-17,132.556,376.508,0.957,17.913,0,0,0,0,97.696,17.543,20.059,97601.6,100852.307,1.985,228.529,-1.487,-1.315,43.093,0
2017-02-18,210.187,364.553,0.742,18.833,0,0,0,0,88.457,16.884,19.242,97923.2,101174.199,1.714,233.938,-1.386,-1.009,14.454,0
2017-02-19,199.376,352.455,0.777,18,0,0,0,0,85.108,15.459,17.571,98186.3,101455.491,1.8,236.395,-1.499,-0.996,2.457,0
2017-02-20,261.582,325.474,0.568,17.171,0,0,0,0,75.739,12.851,14.84,97973.1,101244.63,0.704,250.7,-0.664,-0.233,1.399,0
2017-02-21,158.164,357.855,0.89,17.634,0,0,0,0,82.828,14.679,16.71,97520.1,100771.251,0.925,161.696,0.291,-0.878,1.196,0
2017-02-22,255.85,342.039,0.572,19.083,0,0,0,0,72.689,14.064,16.06,97611,100848.831,1.524,295.98,-1.37,0.668,0.909,0
2017-02-23,246.218,322.434,0.611,17.91,0,0,0,0,72.249,12.843,14.832,97567.4,100816.997,1.146,330.249,-0.569,0.995,0.062,0
2017-02-24,226.98,333.963,0.669,18.08,0,0,0,0,80.567,14.685,16.717,97179.5,100414.269,0.36,119.652,0.312,-0.178,0.555,0
2017-02-25,275.272,330.065,0.461,18.312,0,0,0,0,75.195,13.844,15.831,97467.4,100709.133,0.598,63.426,0.535,0.268,0.865,0
2017-02-26,219.361,349.898,0.686,18.039,0,0,0,0,79.942,14.525,16.545,98426.5,101703.236,1.328,252.275,-1.265,-0.404,2.04,0
2017-02-27,197.075,357.021,0.75,17.796,0,0,0,0,91.426,16.38,18.635,98778.5,102069.742,0.446,218.347,-0.277,-0.35,9.426,0
2017-02-28,197.517,356.627,0.746,17.5,0,0,0,0,89.673,15.784,17.94,98546.3,101833.189,0.81,188.628,-0.122,-0.801,11.236,0
2017-03-01,254.584,335.993,0.524,18.441,0,0,0,0,77.252,14.385,16.397,98031.2,101290.219,1.163,77.7,1.137,0.248,1.986,0
2017-03-02,273.661,313.273,0.427,16.745,0,0,0,0,77.532,12.796,14.786,97653.3,100919.007,1.348,106.268,1.294,-0.378,0.218,0
2017-03-03,184.067,340.414,0.785,17.086,0,0,0,0,79.844,13.578,15.56,97321.7,100572.438,3.539,68.456,3.292,1.3,0.271,0
2017-03-04,266.178,303.977,0.451,15.703,0,0,0,0,79.806,12.225,14.242,97214.6,100477.514,3.269,65.263,2.969,1.368,0.114,0
2017-03-05,278.223,294.009,0.37,15.504,0,0,0,0,78.018,11.688,13.747,97021.2,100279.895,2.924,63.146,2.609,1.321,0,0
2017-03-06,111.456,349.49,0.983,15.763,0,0,0,0,87.068,13.615,15.597,96686,99930.496,0.698,118.224,0.615,-0.33,31.94,0
2017-03-07,57.216,352.658,1,12.182,0,0,0,0,95.977,11.56,13.627,96847.1,100138.335,4.184,311.077,-3.154,2.749,94.259,0
2017-03-08,98.32,355.587,1,14.15,0,0,0,0,87.339,12.076,14.102,97499.3,100789.705,2.934,294.564,-2.669,1.22,26.961,0
2017-03-09,169.918,364.186,0.798,17.338,0,0,0,0,88.93,15.494,17.609,97343.4,100592.009,3.923,247.315,-3.619,-1.513,19.816,0
2017-03-10,41.087,384.355,1,18.091,0,0,0,0,98.956,17.924,20.547,96413.4,99622.54,2.045,195.216,-0.537,-1.973,73.029,0
2017-03-11,65.986,376.9,1,17.573,0,0,0,0,97.84,17.227,19.664,95945.6,99144.934,1.777,145.493,1.006,-1.464,24.249,0
2017-03-12,213.788,343.344,0.618,17.141,0,0,0,0,84.422,14.492,16.51,96900.6,100136.651,2.339,92.816,2.336,-0.115,5.192,0
2017-03-13,211.782,314.074,0.638,15.068,0,0,0,0,73.541,10.375,12.599,97270.1,100542.173,2.619,44.643,1.84,1.863,0.015,0
2017-03-14,265.441,279.686,0.354,13.316,0,0,0,0,67.65,7.457,10.346,97838,101149.579,3.696,346.524,-0.861,3.595,0.005,0
2017-03-15,249.857,295.892,0.425,14.694,0,0,0,0,74.97,10.303,12.539,98276.2,101586.463,1.871,323.906,-1.102,1.512,0.002,0
2017-03-16,242.507,305.561,0.448,15.076,0,0,0,0,80.287,11.706,13.762,98363.7,101672.461,0.226,221.825,-0.151,-0.168,0.019,0
2017-03-17,198.155,323.352,0.656,16.373,0,0,0,0,77.972,12.522,14.523,97951.9,101231.85,1.312,0.511,0.012,1.312,0.068,0
2017-03-18,249.526,293.018,0.379,15.05,0,0,0,0,74.689,10.591,12.781,98040.3,101338.484,1.048,345.642,-0.26,1.015,0.002,0
2017-03-19,185.872,313.285,0.695,14.596,0,0,0,0,84.795,12.066,14.092,97561.6,100848.928,2.719,78.666,2.666,0.534,0.006,0
2017-03-20,244.281,299.984,0.37,16.232,0,0,0,0,76.87,12.169,14.189,97144,100398.505,2.478,54.171,2.009,1.45,0.003,0
2017-03-21,121.187,356.529,0.909,16.727,0,0,0,0,88.817,14.872,16.919,97142.3,100391.125,2.652,66.281,2.428,1.067,0.326,0
2017-03-22,167.67,350.701,0.738,18.001,0,0,0,0,81.036,14.699,16.732,97286.8,100526.021,0.346,91.789,0.346,-0.011,2.207,0
2017-03-23,122.532,356.578,0.897,16.833,0,0,0,0,88.557,14.931,16.983,97295.6,100548.344,1.498,142.528,0.911,-1.189,4.812,0
2017-03-24,129.305,353.123,0.871,16.766,0,0,0,0,85.74,14.364,16.374,97242.8,100494.535,0.268,179.402,0.003,-0.268,0.964,0
2017-03-25,106.684,366.852,0.94,16.136,0,0,0,0,96.591,15.593,17.72,97319.6,100581.09,2.873,232.916,-2.292,-1.732,7.641,0
2017-03-26,101.796,372.723,0.95,16.927,0,0,0,0,97.937,16.598,18.895,96700.7,99932.492,1.684,217.122,-1.017,-1.343,32.88,0
2017-03-27,166.558,356.034,0.703,17.988,0,0,0,0,86.637,15.726,17.874,96932.1,100159.659,1.32,295.189,-1.194,0.562,13.725,0
2017-03-28,73.626,371.812,1,16.307,0,0,0,0,97.314,15.88,18.049,96856.3,100100.319,1.179,171.996,0.164,-1.168,64.458,0
2017-03-29,122.322,356.731,0.868,16.974,0,0,0,0,94.723,16.121,18.329,97474.2,100731.31,1.531,113.276,1.406,-0.605,24.362,0
2017-03-30,197.149,320.575,0.526,16.187,0,0,0,0,85.93,13.83,15.817,97639.9,100911.533,1.451,54.59,1.182,0.841,2.824,0
2017-03-31,166.906,329.115,0.679,15.992,0,0,0,0,84.488,13.378,15.358,97648.7,100922.871,0.604,86.661,0.603,0.035,0.002,0
2017-04-01,157.566,344.342,0.706,17.303,0,0,0,0,88.433,15.373,17.473,97597.3,100854.773,1.161,99.166,1.146,-0.185,0.4,0
