Station,Date,Latitude,Longitude,Site,WindSpeed,VapPress,Tmin,Tmax,TempEarth10cm,SoilM,RH,Rain,Radiation,PET,MSLPress
27879,18/07/1982,-38.075,176.275,On Rotorua,null,10.4,7.5,13.1,6.6,-4.3,86.7,1.1,6.9,0.9,1006.8
27879,19/07/1982,-38.075,176.275,On Rotorua,null,10.1,6,13.8,6.7,-5.6,92.7,0,10.9,0.9,1009.5
27879,20/07/1982,-38.075,176.275,On Rotorua,null,11.4,6.9,14.2,7.4,13.5,94.1,18.2,6.8,0.8,1003.9
27879,21/07/1982,-38.075,176.275,On Rotorua,null,9.3,6.7,8.9,8.8,-2.8,86.2,0,6.6,0.4,994.2
27879,22/07/1982,-38.075,176.275,On Rotorua,null,6,-0.5,8.9,4.2,-3.7,76.4,0,12.1,0.9,1014.7
27879,23/07/1982,-38.075,176.275,On Rotorua,null,6,-2.1,10.9,3.2,-4.5,79.4,0,12.2,0.8,1024.3
27879,24/07/1982,-38.075,176.275,On Rotorua,null,5.9,-1.3,10.8,3.1,-5.3,83.4,0,13.3,0.7,1027.3
27879,25/07/1982,-38.075,176.275,On Rotorua,null,5.8,-1.8,11.5,3.1,-6.1,86,0,13.2,0.7,1026.3
27879,26/07/1982,-38.075,176.275,On Rotorua,null,6.1,-1.9,10.6,2.8,-6.7,89.9,0,9.2,0.6,1027.3
27879,27/07/1982,-38.075,176.275,On Rotorua,null,9.1,0.8,11.2,4.2,-5.6,94.3,1.5,5.2,0.4,1030.3
27879,28/07/1982,-38.075,176.275,On Rotorua,null,10,4.5,11.9,5.9,47,82.3,58,5.6,0.5,1029.8
27879,29/07/1982,-38.075,176.275,On Rotorua,null,11,7.9,12.6,8,26.2,90.1,28.8,7.9,0.7,1015.3
27879,30/07/1982,-38.075,176.275,On Rotorua,null,11.2,6.3,14.1,8,6.9,96,6.1,7.3,0.7,1010.4
27879,31/07/1982,-38.075,176.275,On Rotorua,null,11.3,7,14.7,7.9,4.3,90.5,5.4,10.9,0.8,1012.6
27879,1/08/1982,-38.075,176.275,On Rotorua,null,11.1,7,12.1,8.7,7.5,94.4,8.8,5.4,0.4,1009.2
27879,2/08/1982,-38.075,176.275,On Rotorua,null,8.9,6.7,10.2,7.3,4,76.2,4.5,8,0.9,1003.6
27879,3/08/1982,-38.075,176.275,On Rotorua,null,6.6,2.1,11.3,4.8,-1.2,73.9,0,14.2,1.3,1025.8
27879,4/08/1982,-38.075,176.275,On Rotorua,null,7.6,-0.8,12.4,3.8,-2.3,88.7,0,8.4,0.8,1030.2
27879,5/08/1982,-38.075,176.275,On Rotorua,null,9.2,2.3,13,5.8,0.6,94.4,4,8.2,0.7,1026.5
27879,6/08/1982,-38.075,176.275,On Rotorua,null,9.8,5.8,10.7,7.5,-1.3,93.7,0,6.5,0.5,1020.8
27879,7/08/1982,-38.075,176.275,On Rotorua,null,9.3,3.6,12.9,6.4,-2.4,90.3,0,9.9,0.9,1022.2
27879,8/08/1982,-38.075,176.275,On Rotorua,null,9,2.9,13.4,6,-3.4,85.1,0,8.5,1,1022.6
27879,9/08/1982,-38.075,176.275,On Rotorua,null,7.9,1.4,14.3,5.3,-4.4,88.6,0,7.6,1.1,1027.5
27879,10/08/1982,-38.075,176.275,On Rotorua,null,9.7,3.4,12.4,7.4,-5.3,84.8,0,5,0.6,1026.1
27879,11/08/1982,-38.075,176.275,On Rotorua,null,10,6.1,12.8,7.6,-0.8,89.7,5.8,5.8,0.7,1019.9
27879,12/08/1982,-38.075,176.275,On Rotorua,null,9.2,4.3,14.8,6.9,0,87.9,2,12.4,1.3,1024
27879,13/08/1982,-38.075,176.275,On Rotorua,null,11.4,6.8,13.1,8.6,-1.1,95.4,0,9.2,0.7,1026.6
27879,14/08/1982,-38.075,176.275,On Rotorua,null,11,7.4,13.7,8.5,-1.9,92,0,9.4,1,1019.4
27879,15/08/1982,-38.075,176.275,On Rotorua,null,9.4,3.1,11.8,7.3,-1.2,89.1,1.6,6.8,0.8,1018.8
27879,16/08/1982,-38.075,176.275,On Rotorua,null,6.8,3.5,11.8,6.8,-2.6,75.2,0,11.4,1.3,1021.3
27879,17/08/1982,-38.075,176.275,On Rotorua,null,6.9,0.1,11.5,5.4,-3.5,86,0,12.4,1.2,1020.9
27879,18/08/1982,-38.075,176.275,On Rotorua,null,9.3,2.8,11.2,6.5,-4.4,89.7,0,8,0.7,1014.2
27879,19/08/1982,-38.075,176.275,On Rotorua,null,6,-1.6,11.7,4.4,-5.6,76.4,0,16.1,1.6,1030
27879,20/08/1982,-38.075,176.275,On Rotorua,null,8.9,3.3,13.6,6.2,-6.7,80.7,0,9.8,1.2,1023.9
27879,21/08/1982,-38.075,176.275,On Rotorua,null,8.2,0.3,14.8,4.8,-7.8,87.1,0,16.5,1.8,1028.4
27879,22/08/1982,-38.075,176.275,On Rotorua,null,9.6,5,15,7.4,-8.9,74.5,0,13.6,2.2,1024.4
27879,23/08/1982,-38.075,176.275,On Rotorua,null,9.4,7,15.2,8,-10,71,0,13.4,1.8,1019.6
27879,24/08/1982,-38.075,176.275,On Rotorua,null,9.3,2.5,13.3,6.8,-11,88.3,0,14.5,1.6,1024.8
27879,25/08/1982,-38.075,176.275,On Rotorua,null,9.9,5.3,12.6,8.2,-9.4,81.9,2.5,10.3,1.2,1019.6
27879,26/08/1982,-38.075,176.275,On Rotorua,null,9.2,4.7,12.5,8.1,-10.2,83,0,10.1,1.3,1014.8
27879,27/08/1982,-38.075,176.275,On Rotorua,null,8.8,2.2,14.6,6.4,-11.1,86.3,0,12.6,1.4,1023.3
27879,28/08/1982,-38.075,176.275,On Rotorua,null,8.3,1.4,13.3,6.5,-12.1,89.8,0,14.2,1.5,1019.8
27879,29/08/1982,-38.075,176.275,On Rotorua,null,10,3.8,13.4,7.9,-13.3,86.8,0,9.1,0.8,1016.1
27879,30/08/1982,-38.075,176.275,On Rotorua,null,7.4,1.3,13.3,6.6,-14.3,77.2,0,14.8,1.7,1024.6
27879,31/08/1982,-38.075,176.275,On Rotorua,null,9.3,3.6,11.7,7.3,-15.3,84.5,0,8.5,1,1021.9
27879,1/09/1982,-38.075,176.275,On Rotorua,null,10,4.2,12.3,7.6,-14.7,84.4,2.5,5.9,0.8,1014.1
27879,2/09/1982,-38.075,176.275,On Rotorua,null,6.8,2.3,12.5,6,-16.6,69.1,0,17.9,2.3,1017.8
27879,3/09/1982,-38.075,176.275,On Rotorua,null,6.4,-1.4,12.7,4.7,-18.5,75.6,0,18.1,1.6,1020.1
27879,4/09/1982,-38.075,176.275,On Rotorua,null,7.9,-0.3,11.9,4.8,-11.1,87.2,10.2,9.9,1.1,1019.8
27879,5/09/1982,-38.075,176.275,On Rotorua,null,11.4,5,13.4,8.9,-11.7,81.9,2,10,1,1009
27879,6/09/1982,-38.075,176.275,On Rotorua,null,9.4,4.8,15.6,7.6,-13.9,79.3,0,12.7,2.1,1010.5
27879,7/09/1982,-38.075,176.275,On Rotorua,null,9,1.9,15.9,6.6,-13.6,83.5,2.3,16.3,2.3,1014.5
27879,8/09/1982,-38.075,176.275,On Rotorua,null,12.2,6.5,12.2,9.5,6.5,88.8,23.4,3.8,0.4,1009.5
27879,9/09/1982,-38.075,176.275,On Rotorua,null,9.9,6.2,15,8.4,-1.9,81.4,0,15.7,2.1,1014
27879,10/09/1982,-38.075,176.275,On Rotorua,null,9.5,3.2,16,7.7,0.4,83.9,5.1,17.4,2.2,1020.9
27879,11/09/1982,-38.075,176.275,On Rotorua,null,13.7,7.2,13.9,10.4,10.2,93.3,13.7,5.5,0.3,1016.4
27879,12/09/1982,-38.075,176.275,On Rotorua,null,11.1,8.1,15.8,9.9,-0.7,81.8,1.1,16.4,2.2,1018.1
27879,13/09/1982,-38.075,176.275,On Rotorua,null,10.6,7.9,14.2,10.4,-2.3,81.5,0,6,1.4,1017.8
27879,14/09/1982,-38.075,176.275,On Rotorua,null,8.8,5.5,14.7,9.1,-3.3,73.9,0,11.7,2,1013.5
27879,15/09/1982,-38.075,176.275,On Rotorua,null,7.6,2.8,13.3,7.8,-5.2,67.2,0,19.5,2.6,1021.7
27879,16/09/1982,-38.075,176.275,On Rotorua,null,6.9,0.5,13.1,6.4,-7.2,69.4,0,20.6,2.2,1029.9
27879,17/09/1982,-38.075,176.275,On Rotorua,null,8.1,1.1,14.4,7,-9.2,79.4,0,21.7,2.1,1029.1
27879,18/09/1982,-38.075,176.275,On Rotorua,null,9.5,2.9,13.3,8.1,-11.1,85.5,0,18.4,1.8,1029.1
27879,19/09/1982,-38.075,176.275,On Rotorua,null,10.2,4,14.3,8.5,-13.1,86,0,11.7,1.5,1025.5
27879,20/09/1982,-38.075,176.275,On Rotorua,null,11.8,6.8,15.3,9.6,-15,85.3,0,10.1,1.3,1025
27879,21/09/1982,-38.075,176.275,On Rotorua,null,9,8.1,15.6,10.3,-16.9,67.2,0,14.6,2.1,1030.8
27879,22/09/1982,-38.075,176.275,On Rotorua,null,10.1,6,15.3,10.3,-18.9,77.4,0,14.3,1.6,1031.7
27879,23/09/1982,-38.075,176.275,On Rotorua,null,11.3,4.8,17.4,9.7,-20.8,81.4,0,15.4,2.1,1030.4
27879,24/09/1982,-38.075,176.275,On Rotorua,null,11,4,17.8,9.7,-22.5,78.3,0,19.8,2.5,1028.8
27879,25/09/1982,-38.075,176.275,On Rotorua,null,13.1,7.9,14.3,11.4,3.5,84.2,29.7,5.4,0.6,1020.7
27879,26/09/1982,-38.075,176.275,On Rotorua,null,14.9,11.7,17,12.6,-1.1,91,2.4,14.4,2.4,1005.5
27879,27/09/1982,-38.075,176.275,On Rotorua,null,11.1,9.2,15.7,11.5,6.4,73.7,10.2,11.4,2.2,1007.8
27879,28/09/1982,-38.075,176.275,On Rotorua,null,8.7,6.9,14,11.1,-1.9,72.9,0,12.4,1.9,1006.1
27879,29/09/1982,-38.075,176.275,On Rotorua,null,8.5,1.8,15.1,8.6,-4,72.7,0,20.4,2.2,1010
27879,30/09/1982,-38.075,176.275,On Rotorua,null,10.2,3.8,16.6,9.3,-5.8,77.3,0,23.5,2.8,1010.1
27879,1/10/1982,-38.075,176.275,On Rotorua,null,10.6,5.8,14.9,10.7,-9,79.5,0,14.9,1.9,1009.6
27879,2/10/1982,-38.075,176.275,On Rotorua,null,10,7.5,15.9,11,-10.3,74.3,1.9,14.5,2.4,997.4
27879,3/10/1982,-38.075,176.275,On Rotorua,null,7,6.1,13.3,10.1,-13.5,60.3,0,25.9,3.9,1002.8
27879,4/10/1982,-38.075,176.275,On Rotorua,null,10.4,7.2,14.3,10.2,-13.5,76.1,3.4,10.3,1.6,1003.6
27879,5/10/1982,-38.075,176.275,On Rotorua,null,10.9,4.9,12.9,10.1,-12.5,82.5,4.4,10.2,1,1005.7
27879,6/10/1982,-38.075,176.275,On Rotorua,null,9.9,3.5,14.4,8.8,-6.9,82.2,8.3,19.1,2,1004.9
27879,7/10/1982,-38.075,176.275,On Rotorua,null,8.1,4.1,15.5,9.3,-11.6,67.8,0,24.8,3.3,1011.9
27879,8/10/1982,-38.075,176.275,On Rotorua,null,9.2,3.1,16.4,9.1,-14.8,69.2,0,24.6,3.4,1016.3
27879,9/10/1982,-38.075,176.275,On Rotorua,null,9.9,6.6,16.2,10.4,-17.5,71.4,0,23.9,3.8,1017
27879,10/10/1982,-38.075,176.275,On Rotorua,null,11.1,9,14.9,11.6,-18.4,75.6,2.2,7.5,1.9,1011.1
27879,11/10/1982,-38.075,176.275,On Rotorua,null,9.3,5.1,14.5,9.3,-21.4,71.2,0,17.3,2.9,1011.4
27879,12/10/1982,-38.075,176.275,On Rotorua,null,9,8,16.2,10.2,-24.6,64.3,0,22.5,4.4,1012.6
27879,13/10/1982,-38.075,176.275,On Rotorua,null,9.9,8.2,16.6,11,-27.8,67.1,0,20.4,3.6,1012.7
27879,14/10/1982,-38.075,176.275,On Rotorua,null,11.2,9.2,18.5,11.8,-31,72,0,25,3.8,1010
27879,15/10/1982,-38.075,176.275,On Rotorua,null,11.7,6.1,15.7,11.6,-32.2,84,2.2,11.2,1.6,1002.6
27879,16/10/1982,-38.075,176.275,On Rotorua,null,9,7.5,14,11.4,-34.3,67.4,0,23.1,3.6,1003.9
27879,17/10/1982,-38.075,176.275,On Rotorua,null,7.8,3,15.1,9.4,-34.1,61.2,3.5,27.4,3.6,1015
27879,18/10/1982,-38.075,176.275,On Rotorua,null,9.7,5.7,8.4,10.4,-3.8,89.1,36.3,2.9,0.8,1015.3
27879,19/10/1982,-38.075,176.275,On Rotorua,null,7.3,3.6,11.5,8,-10.5,70.9,0,16.8,2.8,1013.3
27879,20/10/1982,-38.075,176.275,On Rotorua,null,8.2,3,14.9,8.2,-13.6,62.9,0,22.4,3.1,1011.5
27879,21/10/1982,-38.075,176.275,On Rotorua,null,9.7,2.5,16.7,8.5,-9.3,72,8,25.1,3.2,1011.3
27879,22/10/1982,-38.075,176.275,On Rotorua,null,10.3,9.7,17.6,12.2,-12.3,66.8,0,27.2,4.3,1011.1
27879,23/10/1982,-38.075,176.275,On Rotorua,null,10.9,4.6,16.3,11,-10.6,75.7,5.3,19,2.8,1008.3
27879,24/10/1982,-38.075,176.275,On Rotorua,null,8.8,5.4,12.1,10.7,-10.5,76.5,3.6,23.5,3.5,1003
27879,25/10/1982,-38.075,176.275,On Rotorua,null,8.8,3,12.7,9.9,-7.5,75.7,7.8,17.3,2.4,1000.6
27879,26/10/1982,-38.075,176.275,On Rotorua,null,10.1,5.6,14.3,10.2,-12.2,77.6,1.2,20,2.9,1000.9
27879,27/10/1982,-38.075,176.275,On Rotorua,null,9.1,4.3,14.1,9.8,-14.8,73.6,0,20.7,2.7,1001.4
27879,28/10/1982,-38.075,176.275,On Rotorua,null,8.4,5.1,19.3,9.7,-17.8,60,0,29.5,5.3,1014.9
27879,29/10/1982,-38.075,176.275,On Rotorua,null,10.3,9.2,16,11.2,-20.6,73.2,0,14.3,2.5,1012.5
27879,30/10/1982,-38.075,176.275,On Rotorua,null,12.4,7.1,19.4,12.1,-23.8,74.4,0,25.1,3.7,1014.4
27879,31/10/1982,-38.075,176.275,On Rotorua,null,12,8,18.8,13.1,-26.9,78.5,0,28.9,4.3,1019.1
27879,1/11/1982,-38.075,176.275,On Rotorua,null,14.3,10.2,20.8,14.3,-31.3,86.1,0,17.7,2.9,1020.7
27879,2/11/1982,-38.075,176.275,On Rotorua,null,14.7,13.1,20.7,15,-35.7,79,0,13.6,3,1022.6
27879,3/11/1982,-38.075,176.275,On Rotorua,null,14.9,11.7,20.3,14.7,-40.1,81.9,0,13,2.4,1022.7
27879,4/11/1982,-38.075,176.275,On Rotorua,null,13.7,11.8,20.3,15.3,-44.5,76.9,0,25.3,4,1018.5
27879,5/11/1982,-38.075,176.275,On Rotorua,null,13.4,10.2,19.3,15,-48.9,81.4,0,18.1,3.4,1015.8
27879,6/11/1982,-38.075,176.275,On Rotorua,null,12.2,9.1,20.7,14.2,-53.3,75,0,25.7,4.9,1018.6
27879,7/11/1982,-38.075,176.275,On Rotorua,null,14,12.6,26.4,15.3,-57.8,72.1,0,26.7,6.1,1020.4
27879,8/11/1982,-38.075,176.275,On Rotorua,null,13.3,9.5,25.1,15.2,-62.1,69.2,0,27.7,5.2,1021.9
27879,9/11/1982,-38.075,176.275,On Rotorua,null,14,10.4,23.7,15.8,-66.4,77.8,0,24.5,3.7,1021.8
27879,10/11/1982,-38.075,176.275,On Rotorua,null,15,10.5,22.7,15.9,-70.7,83.5,0,28.7,4.3,1021
27879,11/11/1982,-38.075,176.275,On Rotorua,null,15.8,10.2,20.9,16.6,-40.2,86.7,37.1,19.4,2.8,1017.8
27879,12/11/1982,-38.075,176.275,On Rotorua,null,16,13.9,18,16.1,-48.8,90.8,1.5,17.9,2.9,1006.5
27879,13/11/1982,-38.075,176.275,On Rotorua,null,9.3,8.1,17.5,14,-53.2,68.1,0,29.7,4.8,1009
27879,14/11/1982,-38.075,176.275,On Rotorua,null,9.7,4.3,18.5,12,-57.6,71.5,0,32.2,5.3,1016.9
27879,15/11/1982,-38.075,176.275,On Rotorua,null,10.8,8.9,21,14.2,-55.7,67.5,0,29.7,4.7,1017.7
27879,16/11/1982,-38.075,176.275,On Rotorua,null,12.8,10.1,20.2,15.2,-60.4,78.9,0,30,5.4,1023
27879,17/11/1982,-38.075,176.275,On Rotorua,null,11.5,7.9,19.2,14.7,-64.2,70.1,0,28.9,5.1,1021.1
27879,18/11/1982,-38.075,176.275,On Rotorua,null,13.3,10.4,21.5,14.9,-68.2,72.7,0,23.3,4.7,1017.9
27879,19/11/1982,-38.075,176.275,On Rotorua,null,13.2,11.7,18.3,15.9,-71.7,75,0,17,3.4,1015.1
27879,20/11/1982,-38.075,176.275,On Rotorua,null,10.7,7.2,18.7,13.7,-74.9,69.7,0,25.3,4.6,1020.4
27879,21/11/1982,-38.075,176.275,On Rotorua,null,12.7,11.8,18.9,15.2,-78.3,77.6,0,23,4.8,1014.1
27879,22/11/1982,-38.075,176.275,On Rotorua,null,8.7,8.3,16.7,14,-82.1,63.7,0,27.6,5.4,1014.3
27879,23/11/1982,-38.075,176.275,On Rotorua,null,11.3,9,18.8,14,-85.8,74.9,0,21.1,4.6,1015.4
27879,24/11/1982,-38.075,176.275,On Rotorua,null,13.8,11.5,18.8,15.2,-88.9,82.5,0,20.4,3.9,1012.1
27879,25/11/1982,-38.075,176.275,On Rotorua,null,11.7,9.3,21,13.9,-92.4,71.4,0,26,5,1013.8
27879,26/11/1982,-38.075,176.275,On Rotorua,null,14.7,13.9,21.8,16.4,-95.6,76.3,0,19.6,4.3,1015.9
27879,27/11/1982,-38.075,176.275,On Rotorua,null,15.7,14.2,20.9,16.8,-98.7,76.8,0,17.9,4,1017.8
27879,28/11/1982,-38.075,176.275,On Rotorua,null,16.1,13.3,19.2,16.8,-89.5,88.4,13.4,18.7,2.7,1016.2
27879,29/11/1982,-38.075,176.275,On Rotorua,null,12.2,11.1,17.2,15.8,-92.8,79.4,0,22.8,4,1008.6
27879,30/11/1982,-38.075,176.275,On Rotorua,null,8.6,4.2,16,12.9,-95,69.8,0,27.2,3.7,1011.2
27879,1/12/1982,-38.075,176.275,On Rotorua,null,7.5,1.8,15.9,11.8,-98.3,62.6,0,22.7,3.1,1018
27879,2/12/1982,-38.075,176.275,On Rotorua,null,10.2,3.7,17,12.4,-101.5,75,0,22.9,3.1,1016
27879,3/12/1982,-38.075,176.275,On Rotorua,null,11.7,6.1,18.1,13,-103.5,82.2,0,13.9,2.4,1013.7
27879,4/12/1982,-38.075,176.275,On Rotorua,null,10.4,6.9,20,12.7,-105.4,68.7,0,32.3,5.5,1016
27879,5/12/1982,-38.075,176.275,On Rotorua,null,14.6,11.7,16.9,16,-101.7,93.4,6.8,7.6,1.7,1013
27879,6/12/1982,-38.075,176.275,On Rotorua,null,14.4,10.2,21.9,14.4,-100.2,82.1,4.2,26.5,4.3,1011.2
27879,7/12/1982,-38.075,176.275,On Rotorua,null,16.9,13.7,21.6,17,-103.1,91.8,0,28,4.7,1012.1
27879,8/12/1982,-38.075,176.275,On Rotorua,null,11.5,8.8,21.4,15.1,-105.8,69.9,0,23.7,3.8,1018
27879,9/12/1982,-38.075,176.275,On Rotorua,null,13,7.6,21,14.8,-108.3,75,0,28.7,4.2,1020.4
27879,10/12/1982,-38.075,176.275,On Rotorua,null,15.5,11.1,21.5,16.8,-109.2,85.2,1.4,13.6,2.5,1019.1
27879,11/12/1982,-38.075,176.275,On Rotorua,null,18.4,15.6,22.7,18.2,-89.5,85.5,23.7,15.5,3.6,1010.6
27879,12/12/1982,-38.075,176.275,On Rotorua,null,14.7,14.6,16.8,17.1,-90.8,84.7,2.1,24.6,4.7,995.1
27879,13/12/1982,-38.075,176.275,On Rotorua,null,11.3,9.7,16.9,14.4,-93.9,78.7,0,16.5,3.7,1006.9
27879,14/12/1982,-38.075,176.275,On Rotorua,null,10.2,5.1,20.8,12.6,-97,69.5,0,31.1,5.3,1018
27879,15/12/1982,-38.075,176.275,On Rotorua,null,11.4,8.6,20.5,15.1,-100,72,0,31.4,5.7,1020.2
27879,16/12/1982,-38.075,176.275,On Rotorua,null,13.3,8.8,23.5,15.8,-102.8,80.8,0,29.8,5.1,1021.1
27879,17/12/1982,-38.075,176.275,On Rotorua,null,14.3,10.2,24.6,16.9,-105.1,80.8,0,33.3,6.1,1022.2
27879,18/12/1982,-38.075,176.275,On Rotorua,null,13.1,10.2,23,17.2,-108.1,71,0,32.2,6.1,1020.9
27879,19/12/1982,-38.075,176.275,On Rotorua,null,15.5,13,23.3,18,-109.1,78.5,1.3,21.7,5,1017.3
27879,20/12/1982,-38.075,176.275,On Rotorua,null,17,13.3,21.2,18.3,-108.2,84.6,3.4,10.9,2.6,1014.4
27879,21/12/1982,-38.075,176.275,On Rotorua,null,18.4,14.9,18.4,17.9,-96.1,88.2,15.2,8.4,1.7,1011.2
27879,22/12/1982,-38.075,176.275,On Rotorua,null,14,11.9,21.5,15.5,-99,77.2,0,32.6,6,1015.3
27879,23/12/1982,-38.075,176.275,On Rotorua,null,11,7.1,22,14.6,-101.7,70.6,0,32.3,5.9,1020
27879,24/12/1982,-38.075,176.275,On Rotorua,null,14.1,12,21.3,16.5,-104.4,78.4,0,19.3,4.8,1017.1
27879,25/12/1982,-38.075,176.275,On Rotorua,null,14.3,11.4,20.8,15.9,-106.9,80.6,0,19.6,4.3,1014
27879,26/12/1982,-38.075,176.275,On Rotorua,null,15.6,13.6,17.7,17.1,-100.4,81.6,9.5,4.9,2,1005.1
27879,27/12/1982,-38.075,176.275,On Rotorua,null,10.9,8.3,17.5,13.9,-103.3,73.8,0,28.8,4.9,1008.4
27879,28/12/1982,-38.075,176.275,On Rotorua,null,10.5,6.9,19.8,13.6,-105.9,71.2,0,28,4.7,1014.2
27879,29/12/1982,-38.075,176.275,On Rotorua,null,11.4,7.1,19,14.7,-108.2,73.5,0,22.9,4.5,1013.7
27879,30/12/1982,-38.075,176.275,On Rotorua,null,10.7,9.7,17.7,14.8,-109.7,76.1,0,24.2,4,1004.6
27879,31/12/1982,-38.075,176.275,On Rotorua,null,10.4,3.5,18.8,12.9,-112,79.5,0,21.5,2.9,1013
27879,1/01/1983,-38.075,176.275,On Rotorua,null,11.5,8.9,19.9,14.7,-114.5,73.8,0,29.9,4.5,1016.1
27879,2/01/1983,-38.075,176.275,On Rotorua,null,14.2,11,23.3,16.5,-116.8,79.6,0,30.8,5.5,1021.7
27879,3/01/1983,-38.075,176.275,On Rotorua,null,14.2,8.7,24.9,16.8,-119,79.7,0,31.8,5.5,1022.3
27879,4/01/1983,-38.075,176.275,On Rotorua,null,12.3,8,23.6,16.6,-120.8,70.2,0,28,5,1017.3
27879,5/01/1983,-38.075,176.275,On Rotorua,null,16.7,12.3,22.2,18.1,-120.1,82.7,2.5,21.9,4.1,1010
27879,6/01/1983,-38.075,176.275,On Rotorua,null,14.7,11.8,22.2,16.8,-121.9,78,0,20.4,4.4,1011.4
27879,7/01/1983,-38.075,176.275,On Rotorua,null,11.4,7.9,20.2,15,-123.6,72.7,0,27.9,4.8,1010.7
27879,8/01/1983,-38.075,176.275,On Rotorua,null,12.2,10.2,18.9,15.7,-125.3,72.7,0,25.1,4.9,1007.9
27879,9/01/1983,-38.075,176.275,On Rotorua,null,11.5,9.7,22.7,15.2,-127,68.8,0,26.9,5.8,1013.2
27879,10/01/1983,-38.075,176.275,On Rotorua,null,14.3,11.2,29.8,16.4,-128.5,67.4,0,31.2,6.5,1014.8
27879,11/01/1983,-38.075,176.275,On Rotorua,null,15.6,11.8,31.5,17.9,-129.9,65.4,0,29.3,6.3,1014.2
27879,12/01/1983,-38.075,176.275,On Rotorua,null,15.4,11.8,26,18.8,-128.2,75.7,3.3,26,4.8,1009.1
27879,13/01/1983,-38.075,176.275,On Rotorua,null,18.3,16,19.2,20.1,-97.2,93.1,35.3,10.5,2.6,995.6
27879,14/01/1983,-38.075,176.275,On Rotorua,null,11.8,10.1,20.1,14.9,-100.6,72.9,0,30.5,5.2,999
27879,15/01/1983,-38.075,176.275,On Rotorua,null,13.8,10.9,20.5,15.5,-103.8,79.5,0,24.3,4.6,1005
27879,16/01/1983,-38.075,176.275,On Rotorua,null,14.3,12.7,21.3,16.1,-104,75,1.8,26.3,5,1008
27879,17/01/1983,-38.075,176.275,On Rotorua,null,13.3,12,20.1,15.7,-106.7,76.1,0,21.1,4.1,1011.1
27879,18/01/1983,-38.075,176.275,On Rotorua,null,14.6,11.3,21.9,15.7,-109.1,79.2,0,17.8,3.8,1011.8
27879,19/01/1983,-38.075,176.275,On Rotorua,null,16.1,14.4,18,17.1,-108.1,84.6,3.5,11.7,2.2,1006.2
27879,20/01/1983,-38.075,176.275,On Rotorua,null,11.9,7.9,16.4,13.6,-107.7,81.7,3.3,19.5,3.1,1006.5
27879,21/01/1983,-38.075,176.275,On Rotorua,null,10.6,6.3,21.1,13.1,-110.5,74.3,0,27.3,5,1016.1
27879,22/01/1983,-38.075,176.275,On Rotorua,null,12,10.5,19.1,15.4,-112.2,76.4,0,13.4,3.1,1016
27879,23/01/1983,-38.075,176.275,On Rotorua,null,10.8,11,19.2,14.7,-114.7,68.8,0,22.1,4.4,1008.1
27879,24/01/1983,-38.075,176.275,On Rotorua,null,10.5,4.8,19.9,13.3,-117,73.7,0,31,4.8,1017.4
27879,25/01/1983,-38.075,176.275,On Rotorua,null,13.2,10.6,20.8,16.1,-118,80.8,0,17.5,3.6,1013.8
27879,26/01/1983,-38.075,176.275,On Rotorua,null,13.1,9.8,20.3,15.2,-120.1,78.8,0,22.6,3.5,1015
27879,27/01/1983,-38.075,176.275,On Rotorua,null,9.7,6,22.3,13.9,-122.1,67.9,0,29.6,4.8,1024.5
27879,28/01/1983,-38.075,176.275,On Rotorua,null,13.2,7.7,24.3,15.6,-123.9,84,0,31,5,1023.3
27879,29/01/1983,-38.075,176.275,On Rotorua,null,14.1,10.6,24.7,16.7,-125.7,81.3,0,28.1,4.9,1017.7
27879,30/01/1983,-38.075,176.275,On Rotorua,null,12.9,11.1,22.2,17.3,-127.3,74.5,0,30.4,5.5,1013.4
27879,31/01/1983,-38.075,176.275,On Rotorua,null,11.6,12.5,22,17.2,-128.8,67.5,0,28.7,5.5,1006.3
27879,1/02/1983,-38.075,176.275,On Rotorua,null,10.8,5.9,23.8,15.9,-130.1,75.7,0,29.7,5,1013
27879,2/02/1983,-38.075,176.275,On Rotorua,null,13.4,8.8,25.4,17.1,-131.2,80.3,0,29.7,5.3,1016.7
27879,3/02/1983,-38.075,176.275,On Rotorua,null,14.4,10.9,28.6,17.8,-132.3,80,0,28.9,5.6,1016.3
27879,4/02/1983,-38.075,176.275,On Rotorua,null,15.4,13.5,23.5,19.4,-133.3,78.8,0,21,4,1015.3
27879,5/02/1983,-38.075,176.275,On Rotorua,null,12.5,11.1,20.4,17.5,-134.2,75.5,0,19.5,4.1,1011.5
27879,6/02/1983,-38.075,176.275,On Rotorua,null,9.1,6.2,19.5,15,-135,66.6,0,27,4.8,1013.4
27879,7/02/1983,-38.075,176.275,On Rotorua,null,13.2,10.5,19.2,17.2,-135.7,78.8,0,14.8,3.3,1010
27879,8/02/1983,-38.075,176.275,On Rotorua,null,14.2,12.6,21.1,17.1,-127.4,78.2,9.8,16,3.4,1008.7
27879,9/02/1983,-38.075,176.275,On Rotorua,null,10.5,8.2,19.3,13.8,-128.6,73.4,0,24.3,4.3,1004.1
27879,10/02/1983,-38.075,176.275,On Rotorua,null,12.4,11.1,23.3,14.9,-129.8,75,0,18.5,4.1,1006.2
27879,11/02/1983,-38.075,176.275,On Rotorua,null,11.8,10.3,22.3,15.8,-130.9,75.1,0,28.3,4.8,1009.8
